#Index            X            Y            Z         Mass         Time
     2  6.95227E-01 -8.15923E-02 -3.37616E-07  1.00000E-06  2.19900E+00
     3 -1.00002E+00 -8.11735E-03  1.91685E-08  1.00000E-06  2.19900E+00
     4  8.36078E-01  1.24538E+00 -3.55341E-08  1.00000E-06  2.19900E+00
     5  1.23705E+00  3.48507E-01  4.83529E-02  1.00000E-06  2.19900E+00
     1 -2.31086E-07  5.14310E-07  1.25589E-10  1.00000E+02  2.29900E+00
     2 -1.39735E-02  6.99640E-01  1.55260E-07  1.00000E-06  2.29900E+00
     3 -5.33538E-01 -8.45821E-01  4.92061E-09  1.00000E-06  2.29900E+00
     4  7.03227E-02  1.49835E+00 -2.13507E-08  1.00000E-06  2.29900E+00
     5  2.36514E-01  6.30439E-01  3.74333E-02  1.00000E-06  2.29900E+00
     1 -2.31514E-07  5.59487E-07  8.99791E-10  1.00000E+02  2.39900E+00
     2 -6.90836E-01 -1.10193E-01  3.05189E-07  1.00000E-06  2.39900E+00
     3  4.23420E-01 -9.05949E-01 -1.36266E-08  1.00000E-06  2.39900E+00
     4 -7.15760E-01  1.31822E+00 -5.47156E-10  1.00000E-06  2.39900E+00
     5 -3.22344E-01 -6.38602E-01 -3.99874E-02  1.00000E-06  2.39900E+00
     1 -2.59705E-07  5.90683E-07  9.79532E-10  1.00000E+02  2.49900E+00
     2  2.04247E-01 -6.69379E-01 -2.37340E-07  1.00000E-06  2.49900E+00
     3  9.91092E-01 -1.33184E-01 -1.94238E-08  1.00000E-06  2.49900E+00
     4 -1.29495E+00  7.57049E-01  2.06296E-08  1.00000E-06  2.49900E+00
     5  5.05448E-01 -1.21204E+00 -4.79612E-02  1.00000E-06  2.49900E+00
     1 -2.76087E-07  6.01636E-07  8.02246E-10  1.00000E+02  2.59900E+00
     2  6.35441E-01  2.93575E-01 -2.39366E-07  1.00000E-06  2.59900E+00
     3  6.47557E-01  7.62029E-01 -6.83915E-09  1.00000E-06  2.59900E+00
     4 -1.49984E+00 -2.29429E-02  3.60953E-08  1.00000E-06  2.59900E+00
     5  1.15716E+00 -1.18336E+00 -3.02329E-02  1.00000E-06  2.59900E+00
     1 -2.73836E-07  6.23497E-07  5.52076E-10  1.00000E+02  2.69900E+00
     2 -3.77572E-01  5.89044E-01  3.04218E-07  1.00000E-06  2.69900E+00
     3 -2.91332E-01  9.56657E-01  1.27180E-08  1.00000E-06  2.69900E+00
     4 -1.27120E+00 -7.96304E-01  4.13457E-08  1.00000E-06  2.69900E+00
     5  1.55412E+00 -8.81510E-01 -5.21674E-03  1.00000E-06  2.69900E+00
     1 -2.83776E-07  6.63675E-07  2.92157E-10  1.00000E+02  2.79900E+00
     2 -5.31281E-01 -4.55200E-01  1.56875E-07  1.00000E-06  2.79900E+00
     3 -9.62403E-01  2.71807E-01  2.10861E-08  1.00000E-06  2.79900E+00
     4 -6.75136E-01 -1.33950E+00  3.48029E-08  1.00000E-06  2.79900E+00
     5  1.67575E+00 -4.22469E-01  2.07750E-02  1.00000E-06  2.79900E+00
     1 -3.13293E-07  6.91340E-07  7.56857E-11  1.00000E+02  2.89900E+00
     2  5.23967E-01 -4.64093E-01 -3.46846E-07  1.00000E-06  2.89900E+00
     3 -7.48754E-01 -6.62913E-01  1.03521E-08  1.00000E-06  2.89900E+00
     4  1.16072E-01 -1.49553E+00  1.83002E-08  1.00000E-06  2.89900E+00
     5  1.46626E+00  1.15268E-01  4.24224E-02  1.00000E-06  2.89900E+00
     1 -3.32096E-07  6.98253E-07  1.20232E-11  1.00000E+02  2.99900E+00
     2  3.88417E-01  5.82234E-01 -6.11242E-08  1.00000E-06  2.99900E+00
     3  1.53217E-01 -9.88213E-01 -9.78354E-09  1.00000E-06  2.99900E+00
     4  8.73730E-01 -1.21929E+00 -3.42087E-09  1.00000E-06  2.99900E+00
     5  7.76679E-01  5.87430E-01  4.87881E-02  1.00000E-06  2.99900E+00
     1 -3.32603E-07  7.16099E-07  5.92579E-10  1.00000E+02  3.09900E+00
     2 -6.29766E-01  3.04662E-01  3.68425E-07  1.00000E-06  3.09900E+00
     3  9.14318E-01 -4.05003E-01 -2.07861E-08  1.00000E-06  3.09900E+00
     4  1.37885E+00 -5.90624E-01 -2.40679E-08  1.00000E-06  3.09900E+00
     5 -4.58082E-01  4.36993E-02 -9.26815E-03  1.00000E-06  3.09900E+00
     1 -3.54370E-07  7.41586E-07  1.00012E-09  1.00000E+02  3.19900E+00
     2 -2.14943E-01 -6.65885E-01 -3.74894E-08  1.00000E-06  3.19900E+00
     3  8.34801E-01  5.50561E-01 -1.21806E-08  1.00000E-06  3.19900E+00
     4  1.48541E+00  2.08754E-01 -3.76054E-08  1.00000E-06  3.19900E+00
     5  1.45819E-01 -1.07343E+00 -5.00223E-02  1.00000E-06  3.19900E+00
     1 -3.70906E-07  7.47169E-07  8.95123E-10  1.00000E+02  3.29900E+00
     2  6.89277E-01 -1.22032E-01 -3.58132E-07  1.00000E-06  3.29900E+00
     3 -1.22241E-02  9.99952E-01  8.42785E-09  1.00000E-06  3.29900E+00
     4  1.16263E+00  9.47793E-01 -4.00617E-08  1.00000E-06  3.29900E+00
     5  9.00317E-01 -1.24072E+00 -3.95223E-02  1.00000E-06  3.29900E+00
     1 -3.66085E-07  7.58194E-07  6.66738E-10  1.00000E+02  3.39900E+00
     2  2.69127E-02  6.99274E-01  1.36670E-07  1.00000E-06  3.39900E+00
     3 -8.48022E-01  5.30050E-01  2.20731E-08  1.00000E-06  3.39900E+00
     4  5.03786E-01  1.41287E+00 -3.07201E-08  1.00000E-06  3.39900E+00
     5  1.41122E+00 -1.03943E+00 -1.66846E-02  1.00000E-06  3.39900E+00
     1 -3.64395E-07  7.91851E-07  4.05089E-10  1.00000E+02  3.49900E+00
     2 -6.96094E-01 -6.96314E-02  3.21889E-07  1.00000E-06  3.49900E+00
     3 -9.04245E-01 -4.27125E-01  1.60294E-08  1.00000E-06  3.49900E+00
     4 -3.00678E-01  1.46956E+00 -1.23170E-08  1.00000E-06  3.49900E+00
     5  1.65820E+00 -6.39608E-01  9.47980E-03  1.00000E-06  3.49900E+00
     1 -3.84183E-07  8.22781E-07  1.61545E-10  1.00000E+02  3.59900E+00
     2  1.64807E-01 -6.80152E-01 -2.24404E-07  1.00000E-06  3.59900E+00
     3 -1.29210E-01 -9.91645E-01 -4.36917E-09  1.00000E-06  3.59900E+00
     4 -1.01823E+00  1.10146E+00  9.76744E-09  1.00000E-06  3.59900E+00
     5  1.60539E+00 -1.26083E-01  3.38343E-02  1.00000E-06  3.59900E+00
     1 -4.00491E-07  8.32844E-07  7.47883E-12  1.00000E+02  3.69900E+00
     2  6.51499E-01  2.55985E-01 -2.60079E-07  1.00000E-06  3.69900E+00
