#Index            X            Y            Z         Mass
     1  8.43520E-01 -3.22595E-01  0.00000E+00  1.00000E+00
     2 -1.04417E+00  1.48663E-01  0.00000E+00  1.00000E+00
     3  1.98265E-01  1.73876E-01  0.00000E+00  1.00000E+00
     1  9.11272E-01 -2.87656E-01  0.00000E+00  1.00000E+00
     2 -1.01474E+00  1.94695E-01  0.00000E+00  1.00000E+00
     3  1.01070E-01  9.29041E-02  0.00000E+00  1.00000E+00
     1  9.65326E-01 -2.46692E-01  0.00000E+00  1.00000E+00
     2 -9.74892E-01  2.39329E-01  0.00000E+00  1.00000E+00
     3  7.15956E-03  7.30526E-03  0.00000E+00  1.00000E+00
     1  1.00713E+00 -2.02426E-01  0.00000E+00  1.00000E+00
     2 -9.23063E-01  2.81016E-01  0.00000E+00  1.00000E+00
     3 -8.64774E-02 -7.86473E-02  0.00000E+00  1.00000E+00
     1  1.03826E+00 -1.56556E-01  0.00000E+00  1.00000E+00
     2 -8.57755E-01  3.17224E-01  0.00000E+00  1.00000E+00
     3 -1.82924E-01 -1.60726E-01  0.00000E+00  1.00000E+00
     1  1.06011E+00 -1.10034E-01  0.00000E+00  1.00000E+00
     2 -7.78097E-01  3.44257E-01  0.00000E+00  1.00000E+00
     3 -2.84447E-01 -2.34280E-01  0.00000E+00  1.00000E+00
     1  1.07377E+00 -6.33246E-02  0.00000E+00  1.00000E+00
     2 -6.84710E-01  3.57463E-01  0.00000E+00  1.00000E+00
     3 -3.91498E-01 -2.94196E-01  0.00000E+00  1.00000E+00
     1  1.07993E+00 -1.65983E-02  0.00000E+00  1.00000E+00
     2 -5.80517E-01  3.52253E-01  0.00000E+00  1.00000E+00
     3 -5.01860E-01 -3.35713E-01  0.00000E+00  1.00000E+00
     1  1.07892E+00  3.01209E-02  0.00000E+00  1.00000E+00
     2 -4.70640E-01  3.25866E-01  0.00000E+00  1.00000E+00
     3 -6.10734E-01 -3.56044E-01  0.00000E+00  1.00000E+00
     1  1.07068E+00  7.68465E-02  0.00000E+00  1.00000E+00
     2 -3.60824E-01  2.78783E-01  0.00000E+00  1.00000E+00
     3 -7.12326E-01 -3.55688E-01  0.00000E+00  1.00000E+00
     1  1.05479E+00  1.23525E-01  0.00000E+00  1.00000E+00
     2 -2.55232E-01  2.14527E-01  0.00000E+00  1.00000E+00
     3 -8.02035E-01 -3.38110E-01  0.00000E+00  1.00000E+00
     1  1.03044E+00  1.69919E-01  0.00000E+00  1.00000E+00
     2 -1.55279E-01  1.38096E-01  0.00000E+00  1.00000E+00
     3 -8.77640E-01 -3.08073E-01  0.00000E+00  1.00000E+00
     1  9.96441E-01  2.15448E-01  0.00000E+00  1.00000E+00
     2 -5.98978E-02  5.45145E-02  0.00000E+00  1.00000E+00
     3 -9.39035E-01 -2.70020E-01  0.00000E+00  1.00000E+00
     1  9.51339E-01  2.58979E-01  0.00000E+00  1.00000E+00
     2  3.35049E-02 -3.17206E-02  0.00000E+00  1.00000E+00
     3 -9.87345E-01 -2.27316E-01  0.00000E+00  1.00000E+00
     1  8.93544E-01  2.98550E-01  0.00000E+00  1.00000E+00
     2  1.28076E-01 -1.16422E-01  0.00000E+00  1.00000E+00
     3 -1.02413E+00 -1.82186E-01  0.00000E+00  1.00000E+00
     1  8.21750E-01  3.31111E-01  0.00000E+00  1.00000E+00
     2  2.26645E-01 -1.95215E-01  0.00000E+00  1.00000E+00
     3 -1.05092E+00 -1.35954E-01  0.00000E+00  1.00000E+00
     1  7.35647E-01  3.52463E-01  0.00000E+00  1.00000E+00
     2  3.30782E-01 -2.63198E-01  0.00000E+00  1.00000E+00
     3 -1.06896E+00 -8.93242E-02  0.00000E+00  1.00000E+00
     1  6.36829E-01  3.57799E-01  0.00000E+00  1.00000E+00
     2  4.39800E-01 -3.15251E-01  0.00000E+00  1.00000E+00
     3 -1.07917E+00 -4.26070E-02  0.00000E+00  1.00000E+00
     1  5.29317E-01  3.43120E-01  0.00000E+00  1.00000E+00
     2  5.50211E-01 -3.47287E-01  0.00000E+00  1.00000E+00
     3 -1.08207E+00  4.10783E-03  0.00000E+00  1.00000E+00
     1  4.18795E-01  3.07036E-01  0.00000E+00  1.00000E+00
     2  6.56485E-01 -3.57922E-01  0.00000E+00  1.00000E+00
     3 -1.07783E+00  5.08263E-02  0.00000E+00  1.00000E+00
     1  3.10536E-01  2.51548E-01  0.00000E+00  1.00000E+00
     2  7.53125E-01 -3.49152E-01  0.00000E+00  1.00000E+00
     3 -1.06622E+00  9.75446E-02  0.00000E+00  1.00000E+00
     1  2.07507E-01  1.81070E-01  0.00000E+00  1.00000E+00
     2  8.36556E-01 -3.25273E-01  0.00000E+00  1.00000E+00
     3 -1.04663E+00  1.44143E-01  0.00000E+00  1.00000E+00
     1  1.09900E-01  1.00750E-01  0.00000E+00  1.00000E+00
     2  9.05612E-01 -2.91061E-01  0.00000E+00  1.00000E+00
     3 -1.01809E+00  1.90250E-01  0.00000E+00  1.00000E+00
     1  1.58235E-02  1.53839E-02  0.00000E+00  1.00000E+00
     2  9.60863E-01 -2.50513E-01  0.00000E+00  1.00000E+00
     3 -9.79275E-01  2.35067E-01  0.00000E+00  1.00000E+00
     1 -7.76803E-02 -7.07248E-02  0.00000E+00  1.00000E+00
     2  1.00371E+00 -2.06459E-01  0.00000E+00  1.00000E+00
     3 -9.28629E-01  2.77122E-01  0.00000E+00  1.00000E+00
     1 -1.73725E-01 -1.53368E-01  0.00000E+00  1.00000E+00
     2  1.03575E+00 -1.60680E-01  0.00000E+00  1.00000E+00
     3 -8.64628E-01  3.13986E-01  0.00000E+00  1.00000E+00
     1 -2.74696E-01 -2.27949E-01  0.00000E+00  1.00000E+00
     2  1.05839E+00 -1.14187E-01  0.00000E+00  1.00000E+00
     3 -7.86309E-01  3.42074E-01  0.00000E+00  1.00000E+00
     1 -3.81259E-01 -2.89378E-01  0.00000E+00  1.00000E+00
     2  1.07275E+00 -6.74796E-02  0.00000E+00  1.00000E+00
     3 -6.94113E-01  3.56794E-01  0.00000E+00  1.00000E+00
     1 -4.91466E-01 -3.32798E-01  0.00000E+00  1.00000E+00
     2  1.07956E+00 -2.07490E-02  0.00000E+00  1.00000E+00
     3 -5.90727E-01  3.53483E-01  0.00000E+00  1.00000E+00
     1 -6.00716E-01 -3.55164E-01  0.00000E+00  1.00000E+00
     2  1.07919E+00  2.59722E-02  0.00000E+00  1.00000E+00
     3 -4.81112E-01  3.29128E-01  0.00000E+00  1.00000E+00
     1 -7.03209E-01 -3.56647E-01  0.00000E+00  1.00000E+00
     2  1.07161E+00  7.26981E-02  0.00000E+00  1.00000E+00
     3 -3.71050E-01  2.83884E-01  0.00000E+00  1.00000E+00
     1 -7.94158E-01 -3.40495E-01  0.00000E+00  1.00000E+00
     2  1.05643E+00  1.19386E-01  0.00000E+00  1.00000E+00
     3 -2.64932E-01  2.21043E-01  0.00000E+00  1.00000E+00
     1 -8.71108E-01 -3.11428E-01  0.00000E+00  1.00000E+00
     2  1.03288E+00  1.65821E-01  0.00000E+00  1.00000E+00
     3 -1.64435E-01  1.45542E-01  0.00000E+00  1.00000E+00
     1 -9.33792E-01 -2.73968E-01  0.00000E+00  1.00000E+00
     2  9.99804E-01  2.11463E-01  0.00000E+00  1.00000E+00
     3 -6.86887E-02  6.24389E-02  0.00000E+00  1.00000E+00
     1 -9.83256E-01 -2.31590E-01  0.00000E+00  1.00000E+00
     2  9.55768E-01  2.55240E-01  0.00000E+00  1.00000E+00
     3  2.48017E-02 -2.37164E-02  0.00000E+00  1.00000E+00
     1 -1.02104E+00 -1.86618E-01  0.00000E+00  1.00000E+00
     2  8.99180E-01  2.95277E-01  0.00000E+00  1.00000E+00
     3  1.19170E-01 -1.08726E-01  0.00000E+00  1.00000E+00
     1 -1.04870E+00 -1.40450E-01  0.00000E+00  1.00000E+00
     2  8.28682E-01  3.28630E-01  0.00000E+00  1.00000E+00
     3  2.17313E-01 -1.88247E-01  0.00000E+00  1.00000E+00
     1 -1.06751E+00 -9.38361E-02  0.00000E+00  1.00000E+00
     2  7.43833E-01  3.51194E-01  0.00000E+00  1.00000E+00
     3  3.20960E-01 -2.57425E-01  0.00000E+00  1.00000E+00
     1 -1.07841E+00 -4.71162E-02  0.00000E+00  1.00000E+00
     2  6.46021E-01  3.58165E-01  0.00000E+00  1.00000E+00
     3  4.29666E-01 -3.11117E-01  0.00000E+00  1.00000E+00
     1 -1.08198E+00 -3.94244E-04  0.00000E+00  1.00000E+00
     2  5.39059E-01  3.45392E-01  0.00000E+00  1.00000E+00
     3  5.40187E-01 -3.45066E-01  0.00000E+00  1.00000E+00
     1 -1.07840E+00  4.63313E-02  0.00000E+00  1.00000E+00
     2  4.28554E-01  3.11191E-01  0.00000E+00  1.00000E+00
     3  6.47101E-01 -3.57591E-01  0.00000E+00  1.00000E+00
     1 -1.06747E+00  9.30620E-02  0.00000E+00  1.00000E+00
     2  3.19915E-01  2.57272E-01  0.00000E+00  1.00000E+00
     3  7.44811E-01 -3.50403E-01  0.00000E+00  1.00000E+00
     1 -1.04864E+00  1.39693E-01  0.00000E+00  1.00000E+00
     2  2.16362E-01  1.87909E-01  0.00000E+00  1.00000E+00
     3  8.29525E-01 -3.27672E-01  0.00000E+00  1.00000E+00
     1 -1.02096E+00  1.85883E-01  0.00000E+00  1.00000E+00
     2  1.18316E-01  1.08245E-01  0.00000E+00  1.00000E+00
     3  8.99877E-01 -2.94198E-01  0.00000E+00  1.00000E+00
     1 -9.83124E-01  2.30880E-01  0.00000E+00  1.00000E+00
     2  2.40283E-02  2.31284E-02  0.00000E+00  1.00000E+00
     3  9.56321E-01 -2.54079E-01  0.00000E+00  1.00000E+00
     1 -9.33598E-01  2.73282E-01  0.00000E+00  1.00000E+00
     2 -6.94067E-02 -6.31031E-02  0.00000E+00  1.00000E+00
     3  1.00022E+00 -2.10250E-01  0.00000E+00  1.00000E+00
     1 -8.70832E-01  3.10756E-01  0.00000E+00  1.00000E+00
     2 -1.65128E-01 -1.46252E-01  0.00000E+00  1.00000E+00
     3  1.03317E+00 -1.64575E-01  0.00000E+00  1.00000E+00
     1 -7.93781E-01  3.39815E-01  0.00000E+00  1.00000E+00
     2 -2.65626E-01 -2.21766E-01  0.00000E+00  1.00000E+00
     3  1.05661E+00 -1.18121E-01  0.00000E+00  1.00000E+00
     1 -7.02722E-01  3.55929E-01  0.00000E+00  1.00000E+00
     2 -3.71763E-01 -2.84578E-01  0.00000E+00  1.00000E+00
     3  1.07167E+00 -7.14241E-02  0.00000E+00  1.00000E+00
     1 -6.00127E-01  3.54371E-01  0.00000E+00  1.00000E+00
     2 -4.81839E-01 -3.29748E-01  0.00000E+00  1.00000E+00
     3  1.07915E+00 -2.46965E-02  0.00000E+00  1.00000E+00
     1 -4.90801E-01  3.31904E-01  0.00000E+00  1.00000E+00
     2 -5.91442E-01 -3.53999E-01  0.00000E+00  1.00000E+00
     3  1.07942E+00  2.20204E-02  0.00000E+00  1.00000E+00
     1 -3.80554E-01  2.88383E-01  0.00000E+00  1.00000E+00
     2 -6.94780E-01 -3.57199E-01  0.00000E+00  1.00000E+00
     3  1.07250E+00  6.87409E-02  0.00000E+00  1.00000E+00
     1 -2.73976E-01  2.26878E-01  0.00000E+00  1.00000E+00
     2 -7.86896E-01 -3.42385E-01  0.00000E+00  1.00000E+00
     3  1.05803E+00  1.15431E-01  0.00000E+00  1.00000E+00
     1 -1.72995E-01  1.52261E-01  0.00000E+00  1.00000E+00
     2 -8.65122E-01 -3.14233E-01  0.00000E+00  1.00000E+00
     3  1.03526E+00  1.61897E-01  0.00000E+00  1.00000E+00
     1 -7.69248E-02  6.96243E-02  0.00000E+00  1.00000E+00
     2 -9.29032E-01 -2.77333E-01  0.00000E+00  1.00000E+00
     3  1.00309E+00  2.07632E-01  0.00000E+00  1.00000E+00
     1  1.66292E-02 -1.64345E-02  0.00000E+00  1.00000E+00
     2 -9.79600E-01 -2.35263E-01  0.00000E+00  1.00000E+00
     3  9.60096E-01  2.51621E-01  0.00000E+00  1.00000E+00
     1  1.10781E-01 -1.01706E-01  0.00000E+00  1.00000E+00
     2 -1.01835E+00 -1.90443E-01  0.00000E+00  1.00000E+00
     3  9.04688E-01  2.92071E-01  0.00000E+00  1.00000E+00
     1  2.08481E-01 -1.81882E-01  0.00000E+00  1.00000E+00
     2 -1.04685E+00 -1.44337E-01  0.00000E+00  1.00000E+00
     3  8.35471E-01  3.26141E-01  0.00000E+00  1.00000E+00
     1  3.11598E-01 -2.52162E-01  0.00000E+00  1.00000E+00
     2 -1.06639E+00 -9.77423E-02  0.00000E+00  1.00000E+00
     3  7.51893E-01  3.49825E-01  0.00000E+00  1.00000E+00
     1  4.19914E-01 -3.07405E-01  0.00000E+00  1.00000E+00
     2 -1.07797E+00 -5.10247E-02  0.00000E+00  1.00000E+00
     3  6.55147E-01  3.58350E-01  0.00000E+00  1.00000E+00
     1  5.30434E-01 -3.43217E-01  0.00000E+00  1.00000E+00
     2 -1.08218E+00 -4.30334E-03  0.00000E+00  1.00000E+00
     3  5.48829E-01  3.47440E-01  0.00000E+00  1.00000E+00
     1  6.37874E-01 -3.57636E-01  0.00000E+00  1.00000E+00
     2 -1.07925E+00  4.24185E-02  0.00000E+00  1.00000E+00
     3  4.38444E-01  3.15136E-01  0.00000E+00  1.00000E+00
     1  7.36567E-01 -3.52081E-01  0.00000E+00  1.00000E+00
     2 -1.06901E+00  8.91465E-02  0.00000E+00  1.00000E+00
     3  3.29503E-01  2.62853E-01  0.00000E+00  1.00000E+00
     1  8.22515E-01 -3.30566E-01  0.00000E+00  1.00000E+00
     2 -1.05093E+00  1.35790E-01  0.00000E+00  1.00000E+00
     3  2.25465E-01  1.94694E-01  0.00000E+00  1.00000E+00
     1  8.94149E-01 -2.97895E-01  0.00000E+00  1.00000E+00
     2 -1.02410E+00  1.82035E-01  0.00000E+00  1.00000E+00
     3  1.26990E-01  1.15776E-01  0.00000E+00  1.00000E+00
     1  9.51794E-01 -2.58253E-01  0.00000E+00  1.00000E+00
     2 -9.87250E-01  2.27177E-01  0.00000E+00  1.00000E+00
     3  3.24897E-02  3.09924E-02  0.00000E+00  1.00000E+00
     1  9.96760E-01 -2.14680E-01  0.00000E+00  1.00000E+00
     2 -9.38864E-01  2.69883E-01  0.00000E+00  1.00000E+00
     3 -6.08715E-02 -5.52879E-02  0.00000E+00  1.00000E+00
     1  1.03063E+00 -1.69125E-01  0.00000E+00  1.00000E+00
     2 -8.77377E-01  3.07919E-01  0.00000E+00  1.00000E+00
     3 -1.56241E-01 -1.38879E-01  0.00000E+00  1.00000E+00
     1  1.05488E+00 -1.22718E-01  0.00000E+00  1.00000E+00
     2 -8.01671E-01  3.37912E-01  0.00000E+00  1.00000E+00
     3 -2.56204E-01 -2.15281E-01  0.00000E+00  1.00000E+00
     1  1.07067E+00 -7.60317E-02  0.00000E+00  1.00000E+00
     2 -7.11862E-01  3.55412E-01  0.00000E+00  1.00000E+00
     3 -3.61811E-01 -2.79467E-01  0.00000E+00  1.00000E+00
     1  1.07881E+00 -2.93033E-02  0.00000E+00  1.00000E+00
     2 -6.10194E-01  3.55658E-01  0.00000E+00  1.00000E+00
     3 -4.71627E-01 -3.26443E-01  0.00000E+00  1.00000E+00
     1  1.07973E+00  1.74156E-02  0.00000E+00  1.00000E+00
     2 -5.01281E-01  3.35202E-01  0.00000E+00  1.00000E+00
     3 -5.81467E-01 -3.52706E-01  0.00000E+00  1.00000E+00
     1  1.07347E+00  6.41384E-02  0.00000E+00  1.00000E+00
     2 -3.90918E-01  2.93575E-01  0.00000E+00  1.00000E+00
     3 -6.85585E-01 -3.57802E-01  0.00000E+00  1.00000E+00
     1  1.05972E+00  1.10841E-01  0.00000E+00  1.00000E+00
     2 -2.83886E-01  2.33583E-01  0.00000E+00  1.00000E+00
     3 -7.78872E-01 -3.44513E-01  0.00000E+00  1.00000E+00
     1  1.03776E+00  1.57349E-01  0.00000E+00  1.00000E+00
     2 -1.82381E-01  1.59993E-01  0.00000E+00  1.00000E+00
     3 -8.58425E-01 -3.17433E-01  0.00000E+00  1.00000E+00
     1  1.00651E+00  2.03196E-01  0.00000E+00  1.00000E+00
     2 -8.59329E-02  7.79189E-02  0.00000E+00  1.00000E+00
     3 -9.23638E-01 -2.81206E-01  0.00000E+00  1.00000E+00
     1  9.64582E-01  2.47425E-01  0.00000E+00  1.00000E+00
     2  7.73334E-03 -7.99571E-03  0.00000E+00  1.00000E+00
     3 -9.75385E-01 -2.39520E-01  0.00000E+00  1.00000E+00
     1  9.10387E-01  2.88328E-01  0.00000E+00  1.00000E+00
     2  1.01702E-01 -9.35231E-02  0.00000E+00  1.00000E+00
     3 -1.01517E+00 -1.94897E-01  0.00000E+00  1.00000E+00
     1  8.42485E-01  3.23173E-01  0.00000E+00  1.00000E+00
     2  1.98979E-01 -1.74385E-01  0.00000E+00  1.00000E+00
     3 -1.04455E+00 -1.48880E-01  0.00000E+00  1.00000E+00
     1  7.60202E-01  3.48050E-01  0.00000E+00  1.00000E+00
     2  3.01581E-01 -2.45826E-01  0.00000E+00  1.00000E+00
     3 -1.06488E+00 -1.02317E-01  0.00000E+00  1.00000E+00
     1  6.64526E-01  3.58211E-01  0.00000E+00  1.00000E+00
     2  4.09529E-01 -3.02696E-01  0.00000E+00  1.00000E+00
     3 -1.07716E+00 -5.56084E-02  0.00000E+00  1.00000E+00
     1  5.58832E-01  3.49246E-01  0.00000E+00  1.00000E+00
     2  5.20085E-01 -3.40450E-01  0.00000E+00  1.00000E+00
     3 -1.08203E+00 -8.88988E-03  0.00000E+00  1.00000E+00
     1  4.48520E-01  3.18905E-01  0.00000E+00  1.00000E+00
     2  6.28105E-01 -3.56828E-01  0.00000E+00  1.00000E+00
     3 -1.07975E+00  3.78289E-02  0.00000E+00  1.00000E+00
     1  3.39213E-01  2.68295E-01  0.00000E+00  1.00000E+00
     2  7.27844E-01 -3.52947E-01  0.00000E+00  1.00000E+00
     3 -1.07019E+00  8.45572E-02  0.00000E+00  1.00000E+00
     1  2.34624E-01  2.01348E-01  0.00000E+00  1.00000E+00
     2  8.15088E-01 -3.32661E-01  0.00000E+00  1.00000E+00
     3 -1.05286E+00  1.31218E-01  0.00000E+00  1.00000E+00
     1  1.35659E-01  1.23166E-01  0.00000E+00  1.00000E+00
     2  8.88052E-01 -3.00786E-01  0.00000E+00  1.00000E+00
     3 -1.02686E+00  1.77524E-01  0.00000E+00  1.00000E+00
     1  4.08890E-02  3.86944E-02  0.00000E+00  1.00000E+00
     2  9.46930E-01 -2.61606E-01  0.00000E+00  1.00000E+00
     3 -9.90980E-01  2.22815E-01  0.00000E+00  1.00000E+00
     1 -5.24540E-02 -4.76525E-02  0.00000E+00  1.00000E+00
     2  9.92982E-01 -2.18270E-01  0.00000E+00  1.00000E+00
     3 -9.43698E-01  2.65825E-01  0.00000E+00  1.00000E+00
     1 -1.47531E-01 -1.31692E-01  0.00000E+00  1.00000E+00
     2  1.02779E+00 -1.72819E-01  0.00000E+00  1.00000E+00
     3 -8.83440E-01  3.04413E-01  0.00000E+00  1.00000E+00
     1 -2.47020E-01 -2.08965E-01  0.00000E+00  1.00000E+00
     2  1.05285E+00 -1.26443E-01  0.00000E+00  1.00000E+00
     3 -8.09020E-01  3.35310E-01  0.00000E+00  1.00000E+00
     1 -3.52154E-01 -2.74481E-01  0.00000E+00  1.00000E+00
     2  1.06936E+00 -7.97586E-02  0.00000E+00  1.00000E+00
     3 -7.20402E-01  3.54141E-01  0.00000E+00  1.00000E+00
     1 -4.61749E-01 -3.23188E-01  0.00000E+00  1.00000E+00
     2  1.07816E+00 -3.30225E-02  0.00000E+00  1.00000E+00
     3 -6.19615E-01  3.56111E-01  0.00000E+00  1.00000E+00
     1 -5.71836E-01 -3.51377E-01  0.00000E+00  1.00000E+00
     2  1.07971E+00  1.37020E-02  0.00000E+00  1.00000E+00
     3 -5.11089E-01  3.37574E-01  0.00000E+00  1.00000E+00
     1 -6.76718E-01 -3.58284E-01  0.00000E+00  1.00000E+00
     2  1.07410E+00  6.04266E-02  0.00000E+00  1.00000E+00
     3 -4.00606E-01  2.97757E-01  0.00000E+00  1.00000E+00
     1 -7.71139E-01 -3.46450E-01  0.00000E+00  1.00000E+00
     2  1.06103E+00  1.07134E-01  0.00000E+00  1.00000E+00
     3 -2.93125E-01  2.39214E-01  0.00000E+00  1.00000E+00
     1 -8.51978E-01 -3.20390E-01  0.00000E+00  1.00000E+00
     2  1.03983E+00  1.53669E-01  0.00000E+00  1.00000E+00
     3 -1.91094E-01  1.66619E-01  0.00000E+00  1.00000E+00
     1 -9.18452E-01 -2.84804E-01  0.00000E+00  1.00000E+00
     2  1.00945E+00  1.99596E-01  0.00000E+00  1.00000E+00
     3 -9.42510E-02  8.51050E-02  0.00000E+00  1.00000E+00
     1 -9.71347E-01 -2.43482E-01  0.00000E+00  1.00000E+00
     2  9.68522E-01  2.44008E-01  0.00000E+00  1.00000E+00
     3 -4.35553E-04 -6.30189E-04  0.00000E+00  1.00000E+00
     1 -1.01214E+00 -1.99043E-01  0.00000E+00  1.00000E+00
     2  9.15466E-01  2.85276E-01  0.00000E+00  1.00000E+00
     3  9.34024E-02 -8.63365E-02  0.00000E+00  1.00000E+00
     1 -1.04240E+00 -1.53107E-01  0.00000E+00  1.00000E+00
     2  8.48812E-01  3.20763E-01  0.00000E+00  1.00000E+00
     3  1.90307E-01 -1.67760E-01  0.00000E+00  1.00000E+00
     1 -1.06350E+00 -1.06572E-01  0.00000E+00  1.00000E+00
     2  7.67793E-01  3.46664E-01  0.00000E+00  1.00000E+00
     3  2.92418E-01 -2.40197E-01  0.00000E+00  1.00000E+00
     1 -1.07648E+00 -5.98670E-02  0.00000E+00  1.00000E+00
     2  6.73217E-01  3.58272E-01  0.00000E+00  1.00000E+00
     3  3.99966E-01 -2.98511E-01  0.00000E+00  1.00000E+00
     1 -1.08201E+00 -1.31464E-02  0.00000E+00  1.00000E+00
     2  5.68242E-01  3.51089E-01  0.00000E+00  1.00000E+00
     3  5.10462E-01 -3.38049E-01  0.00000E+00  1.00000E+00
     1 -1.08038E+00  3.35744E-02  0.00000E+00  1.00000E+00
     2  4.58142E-01  3.22614E-01  0.00000E+00  1.00000E+00
     3  6.18925E-01 -3.56295E-01  0.00000E+00  1.00000E+00
     1 -1.07150E+00  8.03067E-02  0.00000E+00  1.00000E+00
     2  3.48604E-01  2.73654E-01  0.00000E+00  1.00000E+00
     3  7.19576E-01 -3.54068E-01  0.00000E+00  1.00000E+00
     1 -1.05491E+00  1.26986E-01  0.00000E+00  1.00000E+00
     2  2.43561E-01  2.07950E-01  0.00000E+00  1.00000E+00
     3  8.08016E-01 -3.35044E-01  0.00000E+00  1.00000E+00
     1 -1.02975E+00  1.73350E-01  0.00000E+00  1.00000E+00
     2  1.44163E-01  1.30558E-01  0.00000E+00  1.00000E+00
     3  8.82249E-01 -3.04017E-01  0.00000E+00  1.00000E+00
     1 -9.94832E-01  2.18779E-01  0.00000E+00  1.00000E+00
     2  4.91511E-02  4.64622E-02  0.00000E+00  1.00000E+00
     3  9.42330E-01 -2.65351E-01  0.00000E+00  1.00000E+00
     1 -9.48654E-01  2.62075E-01  0.00000E+00  1.00000E+00
     2 -4.41622E-02 -3.98871E-02  0.00000E+00  1.00000E+00
     3  9.89456E-01 -2.22298E-01  0.00000E+00  1.00000E+00
     1 -8.89638E-01  3.01186E-01  0.00000E+00  1.00000E+00
     2 -1.38936E-01 -1.24310E-01  0.00000E+00  1.00000E+00
     3  1.02520E+00 -1.76986E-01  0.00000E+00  1.00000E+00
     1 -8.16533E-01  3.32951E-01  0.00000E+00  1.00000E+00
     2 -2.37925E-01 -2.02391E-01  0.00000E+00  1.00000E+00
     3  1.05108E+00 -1.30671E-01  0.00000E+00  1.00000E+00
     1 -7.29165E-01  3.53082E-01  0.00000E+00  1.00000E+00
     2 -3.42537E-01 -2.69185E-01  0.00000E+00  1.00000E+00
     3  1.06831E+00 -8.40081E-02  0.00000E+00  1.00000E+00
     1 -6.29343E-01  3.56772E-01  0.00000E+00  1.00000E+00
     2 -4.51835E-01 -3.19603E-01  0.00000E+00  1.00000E+00
     3  1.07778E+00 -3.72805E-02  0.00000E+00  1.00000E+00
     1 -5.21298E-01  3.40192E-01  0.00000E+00  1.00000E+00
     2 -5.62086E-01 -3.49740E-01  0.00000E+00  1.00000E+00
     3  1.07998E+00  9.43646E-03  0.00000E+00  1.00000E+00
     1 -4.10769E-01  3.02261E-01  0.00000E+00  1.00000E+00
     2 -6.67667E-01 -3.58525E-01  0.00000E+00  1.00000E+00
     3  1.07502E+00  5.61522E-02  0.00000E+00  1.00000E+00
     1 -3.02878E-01  2.45261E-01  0.00000E+00  1.00000E+00
     2 -7.63198E-01 -3.48230E-01  0.00000E+00  1.00000E+00
     3  1.06265E+00  1.02857E-01  0.00000E+00  1.00000E+00
     1 -2.00333E-01  1.73743E-01  0.00000E+00  1.00000E+00
     2 -8.45330E-01 -3.23268E-01  0.00000E+00  1.00000E+00
     3  1.04223E+00  1.49412E-01  0.00000E+00  1.00000E+00
     1 -1.03095E-01  9.28486E-02  0.00000E+00  1.00000E+00
     2 -9.13092E-01 -2.88378E-01  0.00000E+00  1.00000E+00
     3  1.01275E+00  1.95416E-01  0.00000E+00  1.00000E+00
     1 -9.13651E-03  7.32463E-03  0.00000E+00  1.00000E+00
     2 -9.67164E-01 -2.47453E-01  0.00000E+00  1.00000E+00
     3  9.72851E-01  2.40015E-01  0.00000E+00  1.00000E+00
     1  8.45485E-02 -7.85548E-02  0.00000E+00  1.00000E+00
     2 -1.00899E+00 -2.03218E-01  0.00000E+00  1.00000E+00
     3  9.20980E-01  2.81659E-01  0.00000E+00  1.00000E+00
     1  1.81039E-01 -1.60561E-01  0.00000E+00  1.00000E+00
     2 -1.04014E+00 -1.57371E-01  0.00000E+00  1.00000E+00
     3  8.55634E-01  3.17817E-01  0.00000E+00  1.00000E+00
     1  2.82600E-01 -2.34042E-01  0.00000E+00  1.00000E+00
     2 -1.06202E+00 -1.10865E-01  0.00000E+00  1.00000E+00
     3  7.75945E-01  3.44791E-01  0.00000E+00  1.00000E+00
     1  3.89681E-01 -2.93884E-01  0.00000E+00  1.00000E+00
     2 -1.07570E+00 -6.41641E-02  0.00000E+00  1.00000E+00
     3  6.82537E-01  3.57932E-01  0.00000E+00  1.00000E+00
     1  5.00061E-01 -3.35325E-01  0.00000E+00  1.00000E+00
     2 -1.08188E+00 -1.74414E-02  0.00000E+00  1.00000E+00
     3  5.78332E-01  3.52651E-01  0.00000E+00  1.00000E+00
     1  6.08942E-01 -3.55581E-01  0.00000E+00  1.00000E+00
     2 -1.08090E+00  2.92796E-02  0.00000E+00  1.00000E+00
     3  4.68456E-01  3.26185E-01  0.00000E+00  1.00000E+00
     1  7.10525E-01 -3.55150E-01  0.00000E+00  1.00000E+00
     2 -1.07269E+00  7.60123E-02  0.00000E+00  1.00000E+00
     3  3.58653E-01  2.79021E-01  0.00000E+00  1.00000E+00
     1  8.00214E-01 -3.37501E-01  0.00000E+00  1.00000E+00
     2 -1.05682E+00  1.22704E-01  0.00000E+00  1.00000E+00
     3  2.53089E-01  2.14680E-01  0.00000E+00  1.00000E+00
     1  8.75785E-01 -3.07401E-01  0.00000E+00  1.00000E+00
     2 -1.03249E+00  1.69116E-01  0.00000E+00  1.00000E+00
     3  1.53174E-01  1.38168E-01  0.00000E+00  1.00000E+00
     1  9.37139E-01 -2.69295E-01  0.00000E+00  1.00000E+00
     2 -9.98513E-01  2.14672E-01  0.00000E+00  1.00000E+00
     3  5.78373E-02  5.45050E-02  0.00000E+00  1.00000E+00
     1  9.85400E-01 -2.26545E-01  0.00000E+00  1.00000E+00
