#Index            X            Y            Z         Mass         Time
     1 -3.90238E-01 -2.93970E-01  0.00000E+00  1.00000E+00  2.49900E+00
     2  1.07454E+00 -6.35443E-02  0.00000E+00  1.00000E+00  2.49900E+00
     3 -6.84526E-01  3.57514E-01  0.00000E+00  1.00000E+00  2.49900E+00
     1 -5.00577E-01 -3.35581E-01  0.00000E+00  1.00000E+00  2.59900E+00
     2  1.08073E+00 -1.68190E-02  0.00000E+00  1.00000E+00  2.59900E+00
     3 -5.80383E-01  3.52400E-01  0.00000E+00  1.00000E+00  2.59900E+00
     1 -6.09458E-01 -3.56019E-01  0.00000E+00  1.00000E+00  2.69900E+00
     2  1.07974E+00  2.98992E-02  0.00000E+00  1.00000E+00  2.69900E+00
     3 -4.70528E-01  3.26120E-01  0.00000E+00  1.00000E+00  2.69900E+00
     1 -7.11088E-01 -3.55762E-01  0.00000E+00  1.00000E+00  2.79900E+00
     2  1.07154E+00  7.66236E-02  0.00000E+00  1.00000E+00  2.79900E+00
     3 -3.60703E-01  2.79138E-01  0.00000E+00  1.00000E+00  2.79900E+00
     1 -8.00857E-01 -3.38261E-01  0.00000E+00  1.00000E+00  2.89900E+00
     2  1.05568E+00  1.23302E-01  0.00000E+00  1.00000E+00  2.89900E+00
     3 -2.55087E-01  2.14959E-01  0.00000E+00  1.00000E+00  2.89900E+00
     1 -8.76529E-01 -3.08276E-01  0.00000E+00  1.00000E+00  2.99900E+00
     2  1.03137E+00  1.69697E-01  0.00000E+00  1.00000E+00  2.99900E+00
     3 -1.55107E-01  1.38579E-01  0.00000E+00  1.00000E+00  2.99900E+00
     1 -9.37988E-01 -2.70252E-01  0.00000E+00  1.00000E+00  3.09900E+00
     2  9.97419E-01  2.15232E-01  0.00000E+00  1.00000E+00  3.09900E+00
     3 -5.97104E-02  5.50199E-02  0.00000E+00  1.00000E+00  3.09900E+00
     1 -9.86354E-01 -2.27561E-01  0.00000E+00  1.00000E+00  3.19900E+00
     2  9.52376E-01  2.58778E-01  0.00000E+00  1.00000E+00  3.19900E+00
     3  3.36899E-02 -3.12168E-02  0.00000E+00  1.00000E+00  3.19900E+00
     1 -1.02319E+00 -1.82433E-01  0.00000E+00  1.00000E+00  3.29900E+00
     2  8.94649E-01  2.98378E-01  0.00000E+00  1.00000E+00  3.29900E+00
     3  1.28240E-01 -1.15945E-01  0.00000E+00  1.00000E+00  3.29900E+00
     1 -1.05001E+00 -1.36199E-01  0.00000E+00  1.00000E+00  3.39900E+00
     2  8.22930E-01  3.30988E-01  0.00000E+00  1.00000E+00  3.39900E+00
     3  2.26771E-01 -1.94790E-01  0.00000E+00  1.00000E+00  3.39900E+00
     1 -1.06808E+00 -8.95633E-02  0.00000E+00  1.00000E+00  3.49900E+00
     2  7.36899E-01  3.52418E-01  0.00000E+00  1.00000E+00  3.49900E+00
     3  3.30866E-01 -2.62855E-01  0.00000E+00  1.00000E+00  3.49900E+00
     1 -1.07831E+00 -4.28398E-02  0.00000E+00  1.00000E+00  3.59900E+00
     2  6.38138E-01  3.57860E-01  0.00000E+00  1.00000E+00  3.59900E+00
     3  4.39852E-01 -3.15021E-01  0.00000E+00  1.00000E+00  3.59900E+00
     1 -1.08124E+00  3.88140E-03  0.00000E+00  1.00000E+00  3.69900E+00
     2  5.30656E-01  3.43307E-01  0.00000E+00  1.00000E+00  3.69900E+00
     3  5.50256E-01 -3.47189E-01  0.00000E+00  1.00000E+00  3.69900E+00
     1 -1.07703E+00  5.06059E-02  0.00000E+00  1.00000E+00  3.79900E+00
     2  4.20126E-01  3.07352E-01  0.00000E+00  1.00000E+00  3.79900E+00
     3  6.56559E-01 -3.57958E-01  0.00000E+00  1.00000E+00  3.79900E+00
     1 -1.06544E+00  9.73304E-02  0.00000E+00  1.00000E+00  3.89900E+00
     2  3.11831E-01  2.51975E-01  0.00000E+00  1.00000E+00  3.89900E+00
     3  7.53256E-01 -3.49305E-01  0.00000E+00  1.00000E+00  3.89900E+00
     1 -1.04588E+00  1.43936E-01  0.00000E+00  1.00000E+00  3.99900E+00
     2  2.08753E-01  1.81581E-01  0.00000E+00  1.00000E+00  3.99900E+00
     3  8.36763E-01 -3.25516E-01  0.00000E+00  1.00000E+00  3.99900E+00
     1 -1.01736E+00  1.90054E-01  0.00000E+00  1.00000E+00  4.09900E+00
     2  1.11096E-01  1.01314E-01  0.00000E+00  1.00000E+00  4.09900E+00
     3  9.05897E-01 -2.91367E-01  0.00000E+00  1.00000E+00  4.09900E+00
     1 -9.78578E-01  2.34886E-01  0.00000E+00  1.00000E+00  4.19900E+00
     2  1.69779E-02  1.59754E-02  0.00000E+00  1.00000E+00  4.19900E+00
     3  9.61222E-01 -2.50862E-01  0.00000E+00  1.00000E+00  4.19900E+00
     1 -9.27967E-01  2.76965E-01  0.00000E+00  1.00000E+00  4.29900E+00
     2 -7.65574E-02 -7.01294E-02  0.00000E+00  1.00000E+00  4.29900E+00
     3  1.00414E+00 -2.06836E-01  0.00000E+00  1.00000E+00  4.29900E+00
     1 -8.64001E-01  3.13865E-01  0.00000E+00  1.00000E+00  4.39900E+00
     2 -1.72627E-01 -1.52790E-01  0.00000E+00  1.00000E+00  4.39900E+00
     3  1.03623E+00 -1.61075E-01  0.00000E+00  1.00000E+00  4.39900E+00
