#Index            X            Y            Z         Mass         Time
     1 -2.22738E-01 -6.19293E-01  0.00000E+00  1.00000E+00  9.99000E-01
     2 -1.58556E-01 -1.86855E-01  0.00000E+00  1.00000E+00  9.99000E-01
     3  3.81294E-01  8.06148E-01  0.00000E+00  1.00000E+00  9.99000E-01
     1 -1.60582E-01 -6.31596E-01  0.00000E+00  1.00000E+00  1.03900E+00
     2 -1.84124E-01 -1.90500E-01  0.00000E+00  1.00000E+00  1.03900E+00
     3  3.44705E-01  8.22096E-01  0.00000E+00  1.00000E+00  1.03900E+00
     1 -9.86294E-02 -6.35102E-01  0.00000E+00  1.00000E+00  1.07900E+00
     2 -2.08699E-01 -2.01218E-01  0.00000E+00  1.00000E+00  1.07900E+00
     3  3.07328E-01  8.36320E-01  0.00000E+00  1.00000E+00  1.07900E+00
     1 -3.84403E-02 -6.30228E-01  0.00000E+00  1.00000E+00  1.11900E+00
     2 -2.30798E-01 -2.18587E-01  0.00000E+00  1.00000E+00  1.11900E+00
     3  2.69238E-01  8.48815E-01  0.00000E+00  1.00000E+00  1.11900E+00
     1  1.86304E-02 -6.17661E-01  0.00000E+00  1.00000E+00  1.15900E+00
     2 -2.49148E-01 -2.41920E-01  0.00000E+00  1.00000E+00  1.15900E+00
     3  2.30517E-01  8.59581E-01  0.00000E+00  1.00000E+00  1.15900E+00
     1  7.14605E-02 -5.98272E-01  0.00000E+00  1.00000E+00  1.19900E+00
     2 -2.62713E-01 -2.70348E-01  0.00000E+00  1.00000E+00  1.19900E+00
     3  1.91252E-01  8.68619E-01  0.00000E+00  1.00000E+00  1.19900E+00
     1  1.19159E-01 -5.73038E-01  0.00000E+00  1.00000E+00  1.23900E+00
     2 -2.70692E-01 -3.02895E-01  0.00000E+00  1.00000E+00  1.23900E+00
     3  1.51533E-01  8.75933E-01  0.00000E+00  1.00000E+00  1.23900E+00
     1  1.61043E-01 -5.42994E-01  0.00000E+00  1.00000E+00  1.27900E+00
     2 -2.72496E-01 -3.38531E-01  0.00000E+00  1.00000E+00  1.27900E+00
     3  1.11453E-01  8.81524E-01  0.00000E+00  1.00000E+00  1.27900E+00
     1  1.96614E-01 -5.09192E-01  0.00000E+00  1.00000E+00  1.31900E+00
     2 -2.67721E-01 -3.76204E-01  0.00000E+00  1.00000E+00  1.31900E+00
     3  7.11067E-02  8.85396E-01  0.00000E+00  1.00000E+00  1.31900E+00
     1  2.25531E-01 -4.72688E-01  0.00000E+00  1.00000E+00  1.35900E+00
     2 -2.56121E-01 -4.14861E-01  0.00000E+00  1.00000E+00  1.35900E+00
     3  3.05906E-02  8.87549E-01  0.00000E+00  1.00000E+00  1.35900E+00
     1  2.47587E-01 -4.34535E-01  0.00000E+00  1.00000E+00  1.39900E+00
     2 -2.37588E-01 -4.53449E-01  0.00000E+00  1.00000E+00  1.39900E+00
     3 -9.99879E-03  8.87985E-01  0.00000E+00  1.00000E+00  1.39900E+00
     1  2.62703E-01 -3.95782E-01  0.00000E+00  1.00000E+00  1.43900E+00
     2 -2.12139E-01 -4.90921E-01  0.00000E+00  1.00000E+00  1.43900E+00
     3 -5.05642E-02  8.86703E-01  0.00000E+00  1.00000E+00  1.43900E+00
     1  2.70923E-01 -3.57477E-01  0.00000E+00  1.00000E+00  1.47900E+00
     2 -1.79914E-01 -5.26226E-01  0.00000E+00  1.00000E+00  1.47900E+00
     3 -9.10087E-02  8.83703E-01  0.00000E+00  1.00000E+00  1.47900E+00
     1  2.72420E-01 -3.20674E-01  0.00000E+00  1.00000E+00  1.51900E+00
     2 -1.41184E-01 -5.58311E-01  0.00000E+00  1.00000E+00  1.51900E+00
     3 -1.31236E-01  8.78985E-01  0.00000E+00  1.00000E+00  1.51900E+00
     1  2.67516E-01 -2.86427E-01  0.00000E+00  1.00000E+00  1.55900E+00
     2 -9.63665E-02 -5.86118E-01  0.00000E+00  1.00000E+00  1.55900E+00
     3 -1.71150E-01  8.72545E-01  0.00000E+00  1.00000E+00  1.55900E+00
     1  2.56703E-01 -2.55780E-01  0.00000E+00  1.00000E+00  1.59900E+00
     2 -4.60457E-02 -6.08603E-01  0.00000E+00  1.00000E+00  1.59900E+00
     3 -2.10657E-01  8.64382E-01  0.00000E+00  1.00000E+00  1.59900E+00
     1  2.40669E-01 -2.29742E-01  0.00000E+00  1.00000E+00  1.63900E+00
     2  8.99625E-03 -6.24751E-01  0.00000E+00  1.00000E+00  1.63900E+00
     3 -2.49665E-01  8.54493E-01  0.00000E+00  1.00000E+00  1.63900E+00
     1  2.20330E-01 -2.09244E-01  0.00000E+00  1.00000E+00  1.67900E+00
     2  6.77561E-02 -6.33631E-01  0.00000E+00  1.00000E+00  1.67900E+00
     3 -2.88086E-01  8.42875E-01  0.00000E+00  1.00000E+00  1.67900E+00
     1  1.96839E-01 -1.95076E-01  0.00000E+00  1.00000E+00  1.71900E+00
     2  1.28996E-01 -6.34453E-01  0.00000E+00  1.00000E+00  1.71900E+00
     3 -3.25835E-01  8.29529E-01  0.00000E+00  1.00000E+00  1.71900E+00
     1  1.71579E-01 -1.87805E-01  0.00000E+00  1.00000E+00  1.75900E+00
     2  1.91254E-01 -6.26650E-01  0.00000E+00  1.00000E+00  1.75900E+00
