#Index            X            Y            Z         Mass         Time
     3 -8.28305E-01 -1.45339E+00  0.00000E+00  1.00000E+00  2.39900E+00
     1 -6.66169E-01  1.63885E+00  0.00000E+00  1.00000E+00  2.49900E+00
     2  1.43296E+00 -1.49013E-01  0.00000E+00  1.00000E+00  2.49900E+00
     3 -7.66795E-01 -1.48984E+00  0.00000E+00  1.00000E+00  2.49900E+00
     1 -6.73747E-01  1.67584E+00  0.00000E+00  1.00000E+00  2.59900E+00
     2  1.37771E+00 -1.51361E-01  0.00000E+00  1.00000E+00  2.59900E+00
     3 -7.03966E-01 -1.52448E+00  0.00000E+00  1.00000E+00  2.59900E+00
     1 -6.80344E-01  1.71097E+00  0.00000E+00  1.00000E+00  2.69900E+00
     2  1.32013E+00 -1.53713E-01  0.00000E+00  1.00000E+00  2.69900E+00
     3 -6.39784E-01 -1.55726E+00  0.00000E+00  1.00000E+00  2.69900E+00
     1 -6.85952E-01  1.74425E+00  0.00000E+00  1.00000E+00  2.79900E+00
     2  1.26017E+00 -1.56157E-01  0.00000E+00  1.00000E+00  2.79900E+00
     3 -5.74215E-01 -1.58809E+00  0.00000E+00  1.00000E+00  2.79900E+00
     1 -6.90563E-01  1.77569E+00  0.00000E+00  1.00000E+00  2.89900E+00
     2  1.19778E+00 -1.58795E-01  0.00000E+00  1.00000E+00  2.89900E+00
     3 -5.07220E-01 -1.61689E+00  0.00000E+00  1.00000E+00  2.89900E+00
     1 -6.94171E-01  1.80528E+00  0.00000E+00  1.00000E+00  2.99900E+00
     2  1.13293E+00 -1.61747E-01  0.00000E+00  1.00000E+00  2.99900E+00
     3 -4.38763E-01 -1.64354E+00  0.00000E+00  1.00000E+00  2.99900E+00
     1 -6.96774E-01  1.83302E+00  0.00000E+00  1.00000E+00  3.09900E+00
     2  1.06558E+00 -1.65154E-01  0.00000E+00  1.00000E+00  3.09900E+00
     3 -3.68808E-01 -1.66787E+00  0.00000E+00  1.00000E+00  3.09900E+00
     1 -6.98370E-01  1.85891E+00  0.00000E+00  1.00000E+00  3.19900E+00
     2  9.95700E-01 -1.69183E-01  0.00000E+00  1.00000E+00  3.19900E+00
     3 -2.97331E-01 -1.68972E+00  0.00000E+00  1.00000E+00  3.19900E+00
     1 -6.98959E-01  1.88291E+00  0.00000E+00  1.00000E+00  3.29900E+00
     2  9.23276E-01 -1.74028E-01  0.00000E+00  1.00000E+00  3.29900E+00
     3 -2.24316E-01 -1.70888E+00  0.00000E+00  1.00000E+00  3.29900E+00
