        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5 
        2.74  4.5760E-08  7.0948E-07  2.0675E-08 -3.5673E-01 -4.9095E-01 -1.3449E-01  1.3730E+00 -8.6115E-01 -2.1981E-01 -1.1791E+00 -5.8362E-01 -2.3458E-01  1.4919E+00  1.2959E+00 -5.8378E-01
        2.75  4.4063E-08  7.1251E-07  2.0871E-08 -2.2388E-01 -5.5857E-01 -1.3500E-01  1.4032E+00 -8.0210E-01 -2.3524E-01 -1.1155E+00 -6.6037E-01 -2.4454E-01  1.4310E+00  1.3384E+00 -5.7347E-01
        2.76  4.2271E-08  7.1526E-07  2.0986E-08 -8.1362E-02 -6.0207E-01 -1.2968E-01  1.4301E+00 -7.4118E-01 -2.5011E-01 -1.0471E+00 -7.3418E-01 -2.5341E-01  1.3683E+00  1.3793E+00 -5.6248E-01
        2.77  4.0445E-08  7.1773E-07  2.1021E-08  6.4636E-02 -6.2015E-01 -1.1888E-01  1.4536E+00 -6.7851E-01 -2.6439E-01 -9.7376E-01 -8.0461E-01 -2.6111E-01  1.3040E+00  1.4185E+00 -5.5079E-01
        2.78  3.8650E-08  7.1992E-07  2.0984E-08  2.0815E-01 -6.1362E-01 -1.0336E-01  1.4737E+00 -6.1422E-01 -2.7804E-01 -8.9583E-01 -8.7122E-01 -2.6758E-01  1.2380E+00  1.4559E+00 -5.3840E-01
        2.79  3.6936E-08  7.2184E-07  2.0882E-08  3.4427E-01 -5.8502E-01 -8.4107E-02  1.4903E+00 -5.4847E-01 -2.9103E-01 -8.1353E-01 -9.3358E-01 -2.7274E-01  1.1704E+00  1.4914E+00 -5.2531E-01
        2.80  3.5341E-08  7.2354E-07  2.0726E-08  4.6954E-01 -5.3779E-01 -6.2165E-02  1.5032E+00 -4.8139E-01 -3.0331E-01 -7.2717E-01 -9.9126E-01 -2.7653E-01  1.1012E+00  1.5249E+00 -5.1152E-01
        2.81  3.3891E-08  7.2505E-07  2.0524E-08  5.8189E-01 -4.7564E-01 -3.8487E-02  1.5124E+00 -4.1312E-01 -3.1485E-01 -6.3710E-01 -1.0439E+00 -2.7892E-01  1.0305E+00  1.5563E+00 -4.9702E-01
        2.82  3.2599E-08  7.2641E-07  2.0283E-08  6.8037E-01 -4.0206E-01 -1.3874E-02  1.5179E+00 -3.4383E-01 -3.2560E-01 -5.4374E-01 -1.0911E+00 -2.7986E-01  9.5839E-01  1.5855E+00 -4.8182E-01
        2.83  3.1471E-08  7.2763E-07  2.0010E-08  7.6484E-01 -3.2013E-01  1.1039E-02  1.5195E+00 -2.7366E-01 -3.3553E-01 -4.4755E-01 -1.1327E+00 -2.7935E-01  8.8485E-01  1.6124E+00 -4.6592E-01
        2.84  3.0509E-08  7.2876E-07  1.9708E-08  8.3565E-01 -2.3243E-01  3.5765E-02  1.5172E+00 -2.0279E-01 -3.4458E-01 -3.4902E-01 -1.1683E+00 -2.7738E-01  8.0999E-01  1.6369E+00 -4.4932E-01
        2.85  2.9712E-08  7.2981E-07  1.9381E-08  8.9344E-01 -1.4108E-01  5.9941E-02  1.5109E+00 -1.3138E-01 -3.5273E-01 -2.4868E-01 -1.1979E+00 -2.7396E-01  7.3388E-01  1.6588E+00 -4.3204E-01
        2.86  2.9076E-08  7.3080E-07  1.9031E-08  9.3900E-01 -4.7766E-02  8.3302E-02  1.5005E+00 -5.9616E-02 -3.5992E-01 -1.4704E-01 -1.2212E+00 -2.6912E-01  6.5662E-01  1.6782E+00 -4.1407E-01
        2.87  2.8599E-08  7.3175E-07  1.8662E-08  9.7317E-01  4.6150E-02  1.0566E-01  1.4860E+00  1.2311E-02 -3.6612E-01 -4.4659E-02 -1.2384E+00 -2.6292E-01  5.7831E-01  1.6949E+00 -3.9544E-01
        2.88  2.8276E-08  7.3267E-07  1.8274E-08  9.9679E-01  1.3958E-01  1.2687E-01  1.4672E+00  8.4202E-02 -3.7128E-01  5.7953E-02 -1.2493E+00 -2.5539E-01  4.9903E-01  1.7087E+00 -3.7616E-01
        2.89  2.8106E-08  7.3357E-07  1.7868E-08  1.0107E+00  2.3167E-01  1.4685E-01  1.4441E+00  1.5585E-01 -3.7534E-01  1.6028E-01 -1.2541E+00 -2.4661E-01  4.1892E-01  1.7197E+00 -3.5623E-01
        2.90  2.8084E-08  7.3447E-07  1.7446E-08  1.0156E+00  3.2170E-01  1.6552E-01  1.4167E+00  2.2702E-01 -3.7828E-01  2.6185E-01 -1.2529E+00 -2.3665E-01  3.3807E-01  1.7277E+00 -3.3569E-01
        2.91  2.8207E-08  7.3537E-07  1.7009E-08  1.0122E+00  4.0913E-01  1.8285E-01  1.3848E+00  2.9748E-01 -3.8003E-01  3.6221E-01 -1.2459E+00 -2.2560E-01  2.5663E-01  1.7326E+00 -3.1456E-01
        2.92  2.8471E-08  7.3629E-07  1.6557E-08  1.0012E+00  4.9349E-01  1.9880E-01  1.3484E+00  3.6698E-01 -3.8055E-01  4.6095E-01 -1.2334E+00 -2.1355E-01  1.7473E-01  1.7344E+00 -2.9285E-01
        2.93  2.8874E-08  7.3724E-07  1.6092E-08  9.8317E-01  5.7439E-01  2.1336E-01  1.3076E+00  4.3524E-01 -3.7980E-01  5.5772E-01 -1.2155E+00 -2.0057E-01  9.2500E-02  1.7330E+00 -2.7061E-01
        2.94  2.9412E-08  7.3822E-07  1.5615E-08  9.5871E-01  6.5154E-01  2.2653E-01  1.2621E+00  5.0198E-01 -3.7772E-01  6.5219E-01 -1.1927E+00 -1.8677E-01  1.0099E-02  1.7283E+00 -2.4785E-01
        2.95  3.0081E-08  7.3925E-07  1.5125E-08  9.2831E-01  7.2465E-01  2.3829E-01  1.2121E+00  5.6690E-01 -3.7426E-01  7.4409E-01 -1.1651E+00 -1.7223E-01 -7.2321E-02  1.7203E+00 -2.2462E-01
        2.96  3.0878E-08  7.4033E-07  1.4625E-08  8.9244E-01  7.9350E-01  2.4865E-01  1.1575E+00  6.2965E-01 -3.6938E-01  8.3319E-01 -1.1331E+00 -1.5704E-01 -1.5460E-01  1.7089E+00 -2.0096E-01
        2.97  3.1797E-08  7.4147E-07  1.4114E-08  8.5156E-01  8.5790E-01  2.5761E-01  1.0982E+00  6.8990E-01 -3.6303E-01  9.1929E-01 -1.0971E+00 -1.4128E-01 -2.3657E-01  1.6942E+00 -1.7689E-01
        2.98  3.2836E-08  7.4268E-07  1.3593E-08  8.0608E-01  9.1766E-01  2.6518E-01  1.0344E+00  7.4726E-01 -3.5517E-01  1.0022E+00 -1.0573E+00 -1.2504E-01 -3.1807E-01  1.6761E+00 -1.5248E-01
        2.99  3.3987E-08  7.4398E-07  1.3064E-08  7.5638E-01  9.7262E-01  2.7136E-01  9.6604E-01  8.0135E-01 -3.4574E-01  1.0819E+00 -1.0140E+00 -1.0839E-01 -3.9892E-01  1.6546E+00 -1.2775E-01
        3.00  3.5248E-08  7.4536E-07  1.2526E-08  7.0283E-01  1.0227E+00  2.7617E-01  8.9321E-01  8.5172E-01 -3.3472E-01  1.1582E+00 -9.6763E-01 -9.1408E-02 -4.7896E-01  1.6297E+00 -1.0276E-01
        3.01  3.6611E-08  7.4684E-07  1.1981E-08  6.4580E-01  1.0676E+00  2.7960E-01  8.1603E-01  8.9794E-01 -3.2207E-01  1.2312E+00 -9.1838E-01 -7.4152E-02 -5.5800E-01  1.6014E+00 -7.7557E-02
        3.02  3.8070E-08  7.4843E-07  1.1429E-08  5.8562E-01  1.1073E+00  2.8168E-01  7.3464E-01  9.3953E-01 -3.0775E-01  1.3006E+00 -8.6654E-01 -5.6688E-02 -6.3588E-01  1.5698E+00 -5.2193E-02
        3.03  3.9620E-08  7.5013E-07  1.0872E-08  5.2261E-01  1.1417E+00  2.8239E-01  6.4925E-01  9.7599E-01 -2.9176E-01  1.3666E+00 -8.1240E-01 -3.9072E-02 -7.1242E-01  1.5349E+00 -2.6720E-02
        3.04  4.1251E-08  7.5195E-07  1.0309E-08  4.5710E-01  1.1707E+00  2.8175E-01  5.6010E-01  1.0068E+00 -2.7408E-01  1.4291E+00 -7.5619E-01 -2.1356E-02 -7.8747E-01  1.4967E+00 -1.1904E-03
        3.05  4.2956E-08  7.5390E-07  9.7428E-09  3.8941E-01  1.1940E+00  2.7977E-01  4.6753E-01  1.0314E+00 -2.5472E-01  1.4882E+00 -6.9815E-01 -3.5891E-03 -8.6086E-01  1.4554E+00  2.4341E-02
        3.06  4.4727E-08  7.5600E-07  9.1736E-09  3.1985E-01  1.2117E+00  2.7644E-01  3.7191E-01  1.0493E+00 -2.3369E-01  1.5439E+00 -6.3852E-01  1.4187E-02 -9.3243E-01  1.4110E+00  4.9822E-02
        3.07  4.6552E-08  7.5824E-07  8.6030E-09  2.4875E-01  1.2235E+00  2.7179E-01  2.7371E-01  1.0599E+00 -2.1105E-01  1.5962E+00 -5.7748E-01  3.1932E-02 -1.0020E+00  1.3637E+00  7.5198E-02
        3.08  4.8423E-08  7.6063E-07  8.0324E-09  1.7644E-01  1.2293E+00  2.6580E-01  1.7352E-01  1.0628E+00 -1.8686E-01  1.6451E+00 -5.1524E-01  4.9611E-02 -1.0695E+00  1.3135E+00  1.0042E-01
        3.09  5.0325E-08  7.6319E-07  7.4635E-09  1.0325E-01  1.2289E+00  2.5849E-01  7.1972E-02  1.0573E+00 -1.6121E-01  1.6908E+00 -4.5197E-01  6.7191E-02 -1.1348E+00  1.2606E+00  1.2542E-01
        3.10  5.2248E-08  7.6591E-07  6.8983E-09  2.9528E-02  1.2223E+00  2.4986E-01 -3.0161E-02  1.0430E+00 -1.3423E-01  1.7333E+00 -3.8785E-01  8.4644E-02 -1.1977E+00  1.2050E+00  1.5017E-01
        3.11  5.4176E-08  7.6881E-07  6.3392E-09 -4.4342E-02  1.2093E+00  2.3992E-01 -1.3202E-01  1.0197E+00 -1.0608E-01  1.7726E+00 -3.2301E-01  1.0194E-01 -1.2582E+00  1.1470E+00  1.7461E-01
        3.12  5.6095E-08  7.7189E-07  5.7886E-09 -1.1797E-01  1.1898E+00  2.2868E-01 -2.3266E-01  9.8692E-01 -7.6948E-02  1.8089E+00 -2.5762E-01  1.1907E-01 -1.3161E+00  1.0866E+00  1.9870E-01
        3.13  5.7988E-08  7.7514E-07  5.2495E-09 -1.9093E-01  1.1635E+00  2.1614E-01 -3.3103E-01  9.4460E-01 -4.7074E-02  1.8421E+00 -1.9180E-01  1.3599E-01 -1.3714E+00  1.0241E+00  2.2238E-01
        3.14  5.9838E-08  7.7858E-07  4.7251E-09 -2.6275E-01  1.1303E+00  2.0233E-01 -4.2604E-01  8.9271E-01 -1.6725E-02  1.8725E+00 -1.2567E-01  1.5270E-01 -1.4239E+00  9.5949E-01  2.4563E-01
        3.15  6.1627E-08  7.8220E-07  4.2186E-09 -3.3292E-01  1.0900E+00  1.8725E-01 -5.1657E-01  8.3143E-01  1.3798E-02  1.8999E+00 -5.9354E-02  1.6918E-01 -1.4736E+00  8.9304E-01  2.6839E-01
        3.16  6.3338E-08  7.8599E-07  3.7337E-09 -4.0089E-01  1.0426E+00  1.7093E-01 -6.0148E-01  7.6113E-01  4.4170E-02  1.9246E+00  7.0542E-03  1.8540E-01 -1.5206E+00  8.2486E-01  2.9064E-01
        3.17  6.4952E-08  7.8997E-07  3.2739E-09 -4.6602E-01  9.8773E-01  1.5341E-01 -6.7970E-01  6.8236E-01  7.4049E-02  1.9465E+00  7.3453E-02  2.0137E-01 -1.5646E+00  7.5513E-01  3.1234E-01
        3.18  6.6451E-08  7.9410E-07  2.8427E-09 -5.2759E-01  9.2538E-01  1.3472E-01 -7.5023E-01  5.9589E-01  1.0309E-01  1.9658E+00  1.3975E-01  2.1706E-01 -1.6058E+00  6.8400E-01  3.3346E-01
        3.19  6.7818E-08  7.9840E-07  2.4431E-09 -5.8481E-01  8.5542E-01  1.1492E-01 -8.1223E-01  5.0263E-01  1.3096E-01  1.9826E+00  2.0587E-01  2.3247E-01 -1.6440E+00  6.1162E-01  3.5397E-01
        3.20  6.9036E-08  8.0284E-07  2.0780E-09 -6.3675E-01  7.7776E-01  9.4090E-02 -8.6500E-01  4.0367E-01  1.5734E-01  1.9968E+00  2.7173E-01  2.4759E-01 -1.6793E+00  5.3815E-01  3.7386E-01
        3.21  7.0088E-08  8.0742E-07  1.7495E-09 -6.8237E-01  6.9239E-01  7.2329E-02 -9.0804E-01  3.0015E-01  1.8195E-01  2.0086E+00  3.3725E-01  2.6240E-01 -1.7117E+00  4.6375E-01  3.9309E-01
        3.22  7.0959E-08  8.1212E-07  1.4587E-09 -7.2046E-01  5.9942E-01  4.9776E-02 -9.4106E-01  1.9333E-01  2.0456E-01  2.0180E+00  4.0238E-01  2.7690E-01 -1.7411E+00  3.8856E-01  4.1166E-01
        3.23  7.1633E-08  8.1693E-07  1.2059E-09 -7.4964E-01  4.9906E-01  2.6613E-02 -9.6396E-01  8.4413E-02  2.2496E-01  2.0252E+00  4.6706E-01  2.9109E-01 -1.7677E+00  3.1272E-01  4.2954E-01
        3.24  7.2097E-08  8.2183E-07  9.9039E-10 -7.6835E-01  3.9177E-01  3.0857E-03 -9.7685E-01 -2.5384E-02  2.4303E-01  2.0301E+00  5.3121E-01  3.0496E-01 -1.7914E+00  2.3637E-01  4.4672E-01
        3.25  7.2334E-08  8.2679E-07  8.0982E-10 -7.7483E-01  2.7828E-01 -2.0482E-02 -9.8000E-01 -1.3494E-01  2.5868E-01  2.0328E+00  5.9480E-01  3.1850E-01 -1.8123E+00  1.5965E-01  4.6320E-01
        3.26  7.2330E-08  8.3180E-07  6.6050E-10 -7.6714E-01  1.5976E-01 -4.3666E-02 -9.7379E-01 -2.4321E-01  2.7186E-01  2.0334E+00  6.5777E-01  3.3171E-01 -1.8304E+00  8.2680E-02  4.7896E-01
        3.27  7.2068E-08  8.3683E-07  5.3701E-10 -7.4328E-01  3.7923E-02 -6.5916E-02 -9.5877E-01 -3.4929E-01  2.8258E-01  2.0320E+00  7.2008E-01  3.4459E-01 -1.8457E+00  5.5874E-03  4.9401E-01
        3.28  7.1535E-08  8.4184E-07  4.3214E-10 -7.0125E-01 -8.4764E-02 -8.6541E-02 -9.3550E-01 -4.5237E-01  2.9087E-01  2.0285E+00  7.8168E-01  3.5713E-01 -1.8583E+00 -7.1514E-02  5.0833E-01
        3.29  7.0722E-08  8.4680E-07  3.3691E-10 -6.3945E-01 -2.0497E-01 -1.0471E-01 -9.0464E-01 -5.5180E-01  2.9680E-01  2.0232E+00  8.4254E-01  3.6933E-01 -1.8683E+00 -1.4851E-01  5.2193E-01
        3.30  6.9625E-08  8.5166E-07  2.4099E-10 -5.5696E-01 -3.1845E-01 -1.1947E-01 -8.6686E-01 -6.4701E-01  3.0046E-01  2.0159E+00  9.0261E-01  3.8118E-01 -1.8757E+00 -2.2531E-01  5.3480E-01
        3.31  6.8256E-08  8.5635E-07  1.3365E-10 -4.5418E-01 -4.2023E-01 -1.2985E-01 -8.2283E-01 -7.3756E-01  3.0196E-01  2.0069E+00  9.6187E-01  3.9269E-01 -1.8806E+00 -3.0180E-01  5.4696E-01
        3.32  6.6642E-08  8.6084E-07  5.2769E-12 -3.3324E-01 -5.0509E-01 -1.3503E-01 -7.7321E-01 -8.2311E-01  3.0141E-01  1.9960E+00  1.0203E+00  4.0385E-01 -1.8830E+00 -3.7790E-01  5.5840E-01
        3.33  6.4831E-08  8.6506E-07 -1.5063E-10 -1.9817E-01 -5.6846E-01 -1.3446E-01 -7.1865E-01 -9.0342E-01  2.9893E-01  1.9835E+00  1.0778E+00  4.1467E-01 -1.8830E+00 -4.5351E-01  5.6912E-01
        3.34  6.2885E-08  8.6898E-07 -3.3601E-10 -5.4539E-02 -6.0731E-01 -1.2809E-01 -6.5977E-01 -9.7829E-01  2.9465E-01  1.9692E+00  1.1344E+00  4.2513E-01 -1.8806E+00 -5.2857E-01  5.7914E-01
        3.35  6.0871E-08  8.7260E-07 -5.4788E-10  9.1427E-02 -6.2074E-01 -1.1635E-01 -5.9714E-01 -1.0476E+00  2.8871E-01  1.9533E+00  1.1901E+00  4.3525E-01 -1.8760E+00 -6.0298E-01  5.8847E-01
        3.36  5.8854E-08  8.7592E-07 -7.7939E-10  2.3391E-01 -6.0992E-01 -1.0006E-01 -5.3131E-01 -1.1113E+00  2.8121E-01  1.9359E+00  1.2448E+00  4.4501E-01 -1.8692E+00 -6.7669E-01  5.9710E-01
        3.37  5.6886E-08  8.7897E-07 -1.0217E-09  3.6825E-01 -5.7761E-01 -8.0237E-02 -4.6279E-01 -1.1695E+00  2.7230E-01  1.9169E+00  1.2986E+00  4.5442E-01 -1.8603E+00 -7.4963E-01  6.0505E-01
        3.38  5.5003E-08  8.8179E-07 -1.2658E-09  4.9125E-01 -5.2736E-01 -5.7908E-02 -3.9205E-01 -1.2220E+00  2.6208E-01  1.8965E+00  1.3513E+00  4.6347E-01 -1.8493E+00 -8.2174E-01  6.1233E-01
        3.39  5.3228E-08  8.8441E-07 -1.5036E-09  6.0109E-01 -4.6284E-01 -3.4002E-02 -3.1953E-01 -1.2689E+00  2.5067E-01  1.8745E+00  1.4030E+00  4.7218E-01 -1.8363E+00 -8.9296E-01  6.1895E-01
        3.40  5.1573E-08  8.8687E-07 -1.7286E-09  6.9698E-01 -3.8751E-01 -9.2901E-03 -2.4563E-01 -1.3104E+00  2.3818E-01  1.8512E+00  1.4536E+00  4.8053E-01 -1.8214E+00 -9.6324E-01  6.2492E-01
        3.41  5.0044E-08  8.8920E-07 -1.9359E-09  7.7890E-01 -3.0434E-01  1.5621E-02 -1.7072E-01 -1.3466E+00  2.2471E-01  1.8265E+00  1.5032E+00  4.8852E-01 -1.8046E+00 -1.0325E+00  6.3025E-01
        3.42  4.8638E-08  8.9142E-07 -2.1219E-09  8.4725E-01 -2.1582E-01  4.0269E-02 -9.5139E-02 -1.3774E+00  2.1036E-01  1.8005E+00  1.5517E+00  4.9616E-01 -1.7860E+00 -1.1008E+00  6.3495E-01
        3.43  4.7353E-08  8.9356E-07 -2.2843E-09  9.0273E-01 -1.2399E-01  6.4312E-02 -1.9198E-02 -1.4031E+00  1.9523E-01  1.7733E+00  1.5991E+00  5.0345E-01 -1.7657E+00 -1.1680E+00  6.3904E-01
        3.44  4.6184E-08  8.9563E-07 -2.4216E-09  9.4613E-01 -3.0475E-02  8.7500E-02  5.6813E-02 -1.4237E+00  1.7939E-01  1.7447E+00  1.6453E+00  5.1039E-01 -1.7438E+00 -1.2341E+00  6.4253E-01
        3.45  4.5126E-08  8.9765E-07 -2.5330E-09  9.7829E-01  6.3426E-02  1.0965E-01  1.3263E-01 -1.4395E+00  1.6293E-01  1.7150E+00  1.6904E+00  5.1697E-01 -1.7202E+00 -1.2991E+00  6.4542E-01
        3.46  4.4172E-08  8.9963E-07 -2.6180E-09  1.0001E+00  1.5667E-01  1.3065E-01  2.0801E-01 -1.4505E+00  1.4594E-01  1.6841E+00  1.7344E+00  5.2320E-01 -1.6951E+00 -1.3629E+00  6.4774E-01
        3.47  4.3317E-08  9.0157E-07 -2.6767E-09  1.0122E+00  2.4843E-01  1.5039E-01  2.8273E-01 -1.4568E+00  1.2847E-01  1.6521E+00  1.7772E+00  5.2908E-01 -1.6685E+00 -1.4255E+00  6.4949E-01
        3.48  4.2556E-08  9.0349E-07 -2.7092E-09  1.0155E+00  3.3802E-01  1.6881E-01  3.5657E-01 -1.4587E+00  1.1061E-01  1.6189E+00  1.8188E+00  5.3460E-01 -1.6405E+00 -1.4869E+00  6.5069E-01
        3.49  4.1885E-08  9.0540E-07 -2.7160E-09  1.0107E+00  4.2491E-01  1.8589E-01  4.2935E-01 -1.4562E+00  9.2423E-02  1.5847E+00  1.8592E+00  5.3977E-01 -1.6111E+00 -1.5471E+00  6.5135E-01
        3.50  4.1298E-08  9.0729E-07 -2.6975E-09  9.9837E-01  5.0866E-01  2.0159E-01  5.0089E-01 -1.4494E+00  7.3964E-02  1.5495E+00  1.8985E+00  5.4459E-01 -1.5804E+00 -1.6060E+00  6.5148E-01
        3.51  4.0792E-08  9.0918E-07 -2.6543E-09  9.7913E-01  5.8890E-01  2.1589E-01  5.7102E-01 -1.4386E+00  5.5296E-02  1.5132E+00  1.9364E+00  5.4906E-01 -1.5485E+00 -1.6637E+00  6.5110E-01
        3.52  4.0362E-08  9.1107E-07 -2.5871E-09  9.5354E-01  6.6532E-01  2.2880E-01  6.3958E-01 -1.4239E+00  3.6476E-02  1.4760E+00  1.9732E+00  5.5318E-01 -1.5153E+00 -1.7200E+00  6.5022E-01
        3.53  4.0007E-08  9.1296E-07 -2.4965E-09  9.2210E-01  7.3766E-01  2.4030E-01  7.0642E-01 -1.4053E+00  1.7558E-02  1.4379E+00  2.0087E+00  5.5695E-01 -1.4811E+00 -1.7751E+00  6.4884E-01
        3.55  3.9721E-08  9.1485E-07 -2.3831E-09  8.8528E-01  8.0570E-01  2.5040E-01  7.7142E-01 -1.3830E+00 -1.4055E-03  1.3988E+00  2.0429E+00  5.6037E-01 -1.4457E+00 -1.8289E+00  6.4698E-01
        3.56  3.9504E-08  9.1675E-07 -2.2476E-09  8.4352E-01  8.6926E-01  2.5911E-01  8.3443E-01 -1.3572E+00 -2.0366E-02  1.3589E+00  2.0759E+00  5.6344E-01 -1.4093E+00 -1.8813E+00  6.4466E-01
        3.57  3.9351E-08  9.1867E-07 -2.0907E-09  7.9723E-01  9.2815E-01  2.6642E-01  8.9534E-01 -1.3280E+00 -3.9275E-02  1.3182E+00  2.1075E+00  5.6616E-01 -1.3719E+00 -1.9324E+00  6.4189E-01
        3.58  3.9260E-08  9.2060E-07 -1.9131E-09  7.4679E-01  9.8221E-01  2.7235E-01  9.5403E-01 -1.2954E+00 -5.8087E-02  1.2766E+00  2.1379E+00  5.6853E-01 -1.3336E+00 -1.9822E+00  6.3867E-01
        3.59  3.9229E-08  9.2255E-07 -1.7153E-09  6.9258E-01  1.0313E+00  2.7691E-01  1.0104E+00 -1.2597E+00 -7.6757E-02  1.2342E+00  2.1670E+00  5.7055E-01 -1.2943E+00 -2.0307E+00  6.3503E-01
        3.60  3.9256E-08  9.2451E-07 -1.4979E-09  6.3494E-01  1.0753E+00  2.8009E-01  1.0643E+00 -1.2210E+00 -9.5242E-02  1.1911E+00  2.1947E+00  5.7223E-01 -1.2542E+00 -2.0778E+00  6.3096E-01
        3.61  3.9338E-08  9.2650E-07 -1.2617E-09  5.7421E-01  1.1141E+00  2.8191E-01  1.1157E+00 -1.1793E+00 -1.1350E-01  1.1473E+00  2.2211E+00  5.7356E-01 -1.2133E+00 -2.1235E+00  6.2648E-01
        3.62  3.9474E-08  9.2852E-07 -1.0071E-09  5.1072E-01  1.1475E+00  2.8237E-01  1.1644E+00 -1.1349E+00 -1.3149E-01  1.1028E+00  2.2462E+00  5.7454E-01 -1.1716E+00 -2.1680E+00  6.2161E-01
        3.63  3.9661E-08  9.3057E-07 -7.3484E-10  4.4479E-01  1.1754E+00  2.8149E-01  1.2104E+00 -1.0878E+00 -1.4917E-01  1.0576E+00  2.2699E+00  5.7517E-01 -1.1292E+00 -2.2110E+00  6.1635E-01
        3.64  3.9897E-08  9.3264E-07 -4.4538E-10  3.7673E-01  1.1977E+00  2.7926E-01  1.2536E+00 -1.0381E+00 -1.6650E-01  1.0118E+00  2.2923E+00  5.7546E-01 -1.0861E+00 -2.2527E+00  6.1072E-01
        3.65  4.0179E-08  9.3475E-07 -1.3930E-10  3.0686E-01  1.2143E+00  2.7569E-01  1.2938E+00 -9.8602E-01 -1.8344E-01  9.6535E-01  2.3133E+00  5.7541E-01 -1.0424E+00 -2.2931E+00  6.0472E-01
        3.66  4.0506E-08  9.3690E-07  1.8285E-10  2.3551E-01  1.2250E+00  2.7078E-01  1.3311E+00 -9.3165E-01 -1.9996E-01  9.1834E-01  2.3329E+00  5.7501E-01 -9.9805E-01 -2.3322E+00  5.9836E-01
        3.67  4.0876E-08  9.3908E-07  5.2052E-10  1.6301E-01  1.2297E+00  2.6455E-01  1.3652E+00 -8.7511E-01 -2.1601E-01  8.7078E-01  2.3510E+00  5.7426E-01 -9.5312E-01 -2.3698E+00  5.9167E-01
        3.68  4.1285E-08  9.4131E-07  8.7318E-10  8.9696E-02  1.2282E+00  2.5700E-01  1.3962E+00 -8.1654E-01 -2.3156E-01  8.2270E-01  2.3678E+00  5.7317E-01 -9.0765E-01 -2.4062E+00  5.8463E-01
        3.69  4.1731E-08  9.4358E-07  1.2403E-09  1.5922E-02  1.2204E+00  2.4813E-01  1.4239E+00 -7.5605E-01 -2.4657E-01  7.7413E-01  2.3832E+00  5.7174E-01 -8.6168E-01 -2.4412E+00  5.7727E-01
        3.70  4.2212E-08  9.4590E-07  1.6213E-09 -5.7934E-02  1.2062E+00  2.3795E-01  1.4483E+00 -6.9379E-01 -2.6100E-01  7.2509E-01  2.3971E+00  5.6996E-01 -8.1523E-01 -2.4749E+00  5.6960E-01
        3.71  4.2723E-08  9.4827E-07  2.0156E-09 -1.3147E-01  1.1854E+00  2.2647E-01  1.4692E+00 -6.2989E-01 -2.7480E-01  6.7562E-01  2.4096E+00  5.6784E-01 -7.6835E-01 -2.5072E+00  5.6162E-01
        3.72  4.3263E-08  9.5069E-07  2.4227E-09 -2.0425E-01  1.1579E+00  2.1369E-01  1.4866E+00 -5.6447E-01 -2.8796E-01  6.2573E-01  2.4206E+00  5.6538E-01 -7.2106E-01 -2.5382E+00  5.5334E-01
        3.73  4.3826E-08  9.5317E-07  2.8418E-09 -2.7581E-01  1.1234E+00  1.9965E-01  1.5004E+00 -4.9770E-01 -3.0041E-01  5.7547E-01  2.4302E+00  5.6257E-01 -6.7340E-01 -2.5679E+00  5.4477E-01
        3.74  4.4408E-08  9.5571E-07  3.2724E-09 -3.4563E-01  1.0818E+00  1.8434E-01  1.5106E+00 -4.2971E-01 -3.1213E-01  5.2486E-01  2.4383E+00  5.5942E-01 -6.2539E-01 -2.5963E+00  5.3593E-01
        3.75  4.5005E-08  9.5831E-07  3.7138E-09 -4.1312E-01  1.0330E+00  1.6780E-01  1.5169E+00 -3.6065E-01 -3.2308E-01  4.7393E-01  2.4449E+00  5.5593E-01 -5.7706E-01 -2.6234E+00  5.2681E-01
        3.76  4.5610E-08  9.6098E-07  4.1650E-09 -4.7765E-01  9.7681E-01  1.5005E-01  1.5195E+00 -2.9068E-01 -3.3321E-01  4.2270E-01  2.4500E+00  5.5210E-01 -5.2845E-01 -2.6491E+00  5.1743E-01
        3.77  4.6218E-08  9.6373E-07  4.6251E-09 -5.3849E-01  9.1307E-01  1.3115E-01  1.5182E+00 -2.1996E-01 -3.4248E-01  3.7122E-01  2.4536E+00  5.4793E-01 -4.7958E-01 -2.6736E+00  5.0780E-01
        3.78  4.6820E-08  9.6654E-07  5.0930E-09 -5.9480E-01  8.4169E-01  1.1116E-01  1.5128E+00 -1.4866E-01 -3.5085E-01  3.1951E-01  2.4556E+00  5.4342E-01 -4.3047E-01 -2.6968E+00  4.9793E-01
        3.79  4.7408E-08  9.6943E-07  5.5675E-09 -6.4566E-01  7.6261E-01  9.0148E-02  1.5034E+00 -7.6966E-02 -3.5828E-01  2.6759E-01  2.4562E+00  5.3857E-01 -3.8116E-01 -2.7187E+00  4.8781E-01
        3.80  4.7973E-08  9.7240E-07  6.0469E-09 -6.8999E-01  6.7583E-01  6.8229E-02  1.4899E+00 -5.0607E-03 -3.6472E-01  2.1551E-01  2.4551E+00  5.3338E-01 -3.3168E-01 -2.7393E+00  4.7747E-01
        3.81  4.8501E-08  9.7544E-07  6.5292E-09 -7.2655E-01  5.8147E-01  4.5548E-02  1.4721E+00  6.6858E-02 -3.7013E-01  1.6329E-01  2.4525E+00  5.2784E-01 -2.8203E-01 -2.7586E+00  4.6690E-01
