        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3          x4          y4          z4          x5          y5          z5 
        2.43  6.0310E-01 -3.0915E-01  1.7464E+00  1.3184E+00 -6.8517E-01  1.1583E+00  4.6107E-01 -2.1668E-01  1.2993E+00 -8.5362E-02 -2.3920E-01  6.2858E-01 -1.3003E+00 -2.0250E+00 -1.1745E+00
        2.44  6.1037E-01 -3.0067E-01  1.7511E+00  1.3170E+00 -6.8134E-01  1.1667E+00  4.5776E-01 -2.1853E-01  1.3034E+00 -8.1092E-02 -2.3954E-01  6.3457E-01 -1.3004E+00 -2.0323E+00 -1.1766E+00
        2.45  6.1759E-01 -2.9216E-01  1.7556E+00  1.3157E+00 -6.7748E-01  1.1752E+00  4.5446E-01 -2.2040E-01  1.3075E+00 -7.6787E-02 -2.3988E-01  6.4060E-01 -1.3006E+00 -2.0396E+00 -1.1786E+00
        2.46  6.2475E-01 -2.8363E-01  1.7600E+00  1.3142E+00 -6.7359E-01  1.1838E+00  4.5116E-01 -2.2229E-01  1.3117E+00 -7.2446E-02 -2.4023E-01  6.4668E-01 -1.3007E+00 -2.0468E+00 -1.1806E+00
        2.47  6.3187E-01 -2.7509E-01  1.7642E+00  1.3127E+00 -6.6968E-01  1.1923E+00  4.4788E-01 -2.2419E-01  1.3159E+00 -6.8070E-02 -2.4057E-01  6.5280E-01 -1.3009E+00 -2.0541E+00 -1.1826E+00
        2.48  6.3892E-01 -2.6654E-01  1.7683E+00  1.3111E+00 -6.6574E-01  1.2008E+00  4.4461E-01 -2.2611E-01  1.3202E+00 -6.3658E-02 -2.4091E-01  6.5897E-01 -1.3010E+00 -2.0614E+00 -1.1846E+00
        2.49  6.4592E-01 -2.5797E-01  1.7723E+00  1.3095E+00 -6.6177E-01  1.2094E+00  4.4136E-01 -2.2804E-01  1.3245E+00 -5.9209E-02 -2.4126E-01  6.6519E-01 -1.3011E+00 -2.0686E+00 -1.1866E+00
        2.50  6.5285E-01 -2.4941E-01  1.7761E+00  1.3079E+00 -6.5778E-01  1.2179E+00  4.3811E-01 -2.2997E-01  1.3289E+00 -5.4724E-02 -2.4161E-01  6.7145E-01 -1.3012E+00 -2.0759E+00 -1.1886E+00
        2.51  6.5973E-01 -2.4084E-01  1.7797E+00  1.3061E+00 -6.5376E-01  1.2265E+00  4.3489E-01 -2.3192E-01  1.3333E+00 -5.0202E-02 -2.4196E-01  6.7777E-01 -1.3014E+00 -2.0831E+00 -1.1906E+00
        2.52  6.6653E-01 -2.3227E-01  1.7833E+00  1.3043E+00 -6.4970E-01  1.2351E+00  4.3168E-01 -2.3386E-01  1.3378E+00 -4.5644E-02 -2.4231E-01  6.8413E-01 -1.3015E+00 -2.0904E+00 -1.1926E+00
        2.54  6.7328E-01 -2.2370E-01  1.7867E+00  1.3025E+00 -6.4562E-01  1.2437E+00  4.2849E-01 -2.3582E-01  1.3423E+00 -4.1048E-02 -2.4266E-01  6.9054E-01 -1.3016E+00 -2.0976E+00 -1.1946E+00
        2.55  6.7996E-01 -2.1514E-01  1.7900E+00  1.3006E+00 -6.4151E-01  1.2523E+00  4.2531E-01 -2.3777E-01  1.3468E+00 -3.6414E-02 -2.4301E-01  6.9700E-01 -1.3017E+00 -2.1048E+00 -1.1966E+00
        2.56  6.8656E-01 -2.0659E-01  1.7931E+00  1.2986E+00 -6.3738E-01  1.2609E+00  4.2216E-01 -2.3972E-01  1.3513E+00 -3.1743E-02 -2.4336E-01  7.0352E-01 -1.3018E+00 -2.1121E+00 -1.1986E+00
        2.57  6.9311E-01 -1.9805E-01  1.7962E+00  1.2966E+00 -6.3321E-01  1.2696E+00  4.1902E-01 -2.4167E-01  1.3559E+00 -2.7034E-02 -2.4371E-01  7.1009E-01 -1.3019E+00 -2.1193E+00 -1.2005E+00
        2.58  6.9958E-01 -1.8952E-01  1.7991E+00  1.2945E+00 -6.2901E-01  1.2782E+00  4.1591E-01 -2.4362E-01  1.3605E+00 -2.2287E-02 -2.4407E-01  7.1671E-01 -1.3020E+00 -2.1265E+00 -1.2025E+00
        2.59  7.0598E-01 -1.8101E-01  1.8019E+00  1.2923E+00 -6.2479E-01  1.2869E+00  4.1281E-01 -2.4556E-01  1.3651E+00 -1.7501E-02 -2.4442E-01  7.2338E-01 -1.3021E+00 -2.1337E+00 -1.2045E+00
        2.60  7.1232E-01 -1.7252E-01  1.8046E+00  1.2901E+00 -6.2053E-01  1.2956E+00  4.0973E-01 -2.4749E-01  1.3698E+00 -1.2676E-02 -2.4478E-01  7.3012E-01 -1.3022E+00 -2.1410E+00 -1.2064E+00
        2.61  7.1858E-01 -1.6405E-01  1.8071E+00  1.2878E+00 -6.1625E-01  1.3043E+00  4.0667E-01 -2.4942E-01  1.3745E+00 -7.8128E-03 -2.4514E-01  7.3690E-01 -1.3023E+00 -2.1482E+00 -1.2084E+00
        2.62  7.2478E-01 -1.5561E-01  1.8096E+00  1.2855E+00 -6.1193E-01  1.3130E+00  4.0363E-01 -2.5134E-01  1.3791E+00 -2.9101E-03 -2.4550E-01  7.4375E-01 -1.3024E+00 -2.1554E+00 -1.2103E+00
        2.63  7.3090E-01 -1.4718E-01  1.8120E+00  1.2831E+00 -6.0758E-01  1.3217E+00  4.0061E-01 -2.5325E-01  1.3838E+00  2.0319E-03 -2.4586E-01  7.5065E-01 -1.3025E+00 -2.1626E+00 -1.2122E+00
        2.64  7.3695E-01 -1.3879E-01  1.8142E+00  1.2806E+00 -6.0320E-01  1.3304E+00  3.9760E-01 -2.5514E-01  1.3885E+00  7.0135E-03 -2.4622E-01  7.5762E-01 -1.3026E+00 -2.1698E+00 -1.2142E+00
        2.65  7.4294E-01 -1.3042E-01  1.8164E+00  1.2781E+00 -5.9879E-01  1.3391E+00  3.9462E-01 -2.5703E-01  1.3933E+00  1.2035E-02 -2.4658E-01  7.6464E-01 -1.3026E+00 -2.1770E+00 -1.2161E+00
        2.66  7.4886E-01 -1.2208E-01  1.8185E+00  1.2755E+00 -5.9435E-01  1.3479E+00  3.9165E-01 -2.5890E-01  1.3980E+00  1.7096E-02 -2.4695E-01  7.7172E-01 -1.3027E+00 -2.1842E+00 -1.2180E+00
        2.67  7.5470E-01 -1.1376E-01  1.8204E+00  1.2728E+00 -5.8988E-01  1.3566E+00  3.8871E-01 -2.6076E-01  1.4027E+00  2.2198E-02 -2.4731E-01  7.7887E-01 -1.3028E+00 -2.1914E+00 -1.2199E+00
        2.68  7.6048E-01 -1.0549E-01  1.8223E+00  1.2701E+00 -5.8537E-01  1.3654E+00  3.8578E-01 -2.6260E-01  1.4074E+00  2.7340E-02 -2.4768E-01  7.8609E-01 -1.3028E+00 -2.1985E+00 -1.2219E+00
        2.69  7.6619E-01 -9.7239E-02  1.8241E+00  1.2673E+00 -5.8083E-01  1.3742E+00  3.8287E-01 -2.6442E-01  1.4121E+00  3.2523E-02 -2.4804E-01  7.9336E-01 -1.3029E+00 -2.2057E+00 -1.2238E+00
        2.70  7.7183E-01 -8.9027E-02  1.8258E+00  1.2644E+00 -5.7626E-01  1.3830E+00  3.7997E-01 -2.6623E-01  1.4168E+00  3.7746E-02 -2.4841E-01  8.0071E-01 -1.3030E+00 -2.2129E+00 -1.2257E+00
        2.71  7.7741E-01 -8.0849E-02  1.8274E+00  1.2615E+00 -5.7165E-01  1.3918E+00  3.7709E-01 -2.6803E-01  1.4215E+00  4.3011E-02 -2.4878E-01  8.0812E-01 -1.3030E+00 -2.2201E+00 -1.2276E+00
        2.72  7.8291E-01 -7.2706E-02  1.8290E+00  1.2585E+00 -5.6701E-01  1.4006E+00  3.7423E-01 -2.6980E-01  1.4262E+00  4.8317E-02 -2.4916E-01  8.1560E-01 -1.3031E+00 -2.2272E+00 -1.2295E+00
        2.73  7.8836E-01 -6.4601E-02  1.8304E+00  1.2554E+00 -5.6233E-01  1.4094E+00  3.7138E-01 -2.7156E-01  1.4308E+00  5.3664E-02 -2.4953E-01  8.2315E-01 -1.3031E+00 -2.2344E+00 -1.2314E+00
        2.74  7.9374E-01 -5.6532E-02  1.8318E+00  1.2523E+00 -5.5762E-01  1.4183E+00  3.6855E-01 -2.7330E-01  1.4355E+00  5.9052E-02 -2.4991E-01  8.3077E-01 -1.3032E+00 -2.2416E+00 -1.2333E+00
        2.75  7.9905E-01 -4.8501E-02  1.8332E+00  1.2491E+00 -5.5287E-01  1.4271E+00  3.6574E-01 -2.7502E-01  1.4401E+00  6.4483E-02 -2.5028E-01  8.3847E-01 -1.3032E+00 -2.2487E+00 -1.2351E+00
        2.76  8.0430E-01 -4.0509E-02  1.8344E+00  1.2458E+00 -5.4808E-01  1.4360E+00  3.6293E-01 -2.7672E-01  1.4447E+00  6.9955E-02 -2.5066E-01  8.4624E-01 -1.3033E+00 -2.2559E+00 -1.2370E+00
        2.77  8.0949E-01 -3.2555E-02  1.8356E+00  1.2425E+00 -5.4326E-01  1.4449E+00  3.6014E-01 -2.7840E-01  1.4492E+00  7.5469E-02 -2.5105E-01  8.5409E-01 -1.3033E+00 -2.2630E+00 -1.2389E+00
        2.78  8.1462E-01 -2.4642E-02  1.8367E+00  1.2391E+00 -5.3840E-01  1.4538E+00  3.5736E-01 -2.8006E-01  1.4538E+00  8.1025E-02 -2.5143E-01  8.6202E-01 -1.3033E+00 -2.2702E+00 -1.2408E+00
        2.79  8.1968E-01 -1.6768E-02  1.8377E+00  1.2356E+00 -5.3351E-01  1.4626E+00  3.5460E-01 -2.8170E-01  1.4583E+00  8.6624E-02 -2.5182E-01  8.7003E-01 -1.3034E+00 -2.2773E+00 -1.2426E+00
        2.80  8.2469E-01 -8.9353E-03  1.8387E+00  1.2320E+00 -5.2857E-01  1.4715E+00  3.5184E-01 -2.8332E-01  1.4628E+00  9.2264E-02 -2.5221E-01  8.7811E-01 -1.3034E+00 -2.2844E+00 -1.2445E+00
        2.81  8.2963E-01 -1.1433E-03  1.8396E+00  1.2284E+00 -5.2360E-01  1.4805E+00  3.4910E-01 -2.8492E-01  1.4672E+00  9.7948E-02 -2.5260E-01  8.8629E-01 -1.3034E+00 -2.2916E+00 -1.2463E+00
        2.82  8.3452E-01  6.6075E-03  1.8405E+00  1.2247E+00 -5.1858E-01  1.4894E+00  3.4637E-01 -2.8650E-01  1.4716E+00  1.0367E-01 -2.5299E-01  8.9454E-01 -1.3035E+00 -2.2987E+00 -1.2482E+00
        2.83  8.3935E-01  1.4317E-02  1.8413E+00  1.2209E+00 -5.1353E-01  1.4983E+00  3.4365E-01 -2.8805E-01  1.4759E+00  1.0944E-01 -2.5339E-01  9.0289E-01 -1.3035E+00 -2.3058E+00 -1.2500E+00
        2.84  8.4412E-01  2.1984E-02  1.8420E+00  1.2171E+00 -5.0843E-01  1.5072E+00  3.4094E-01 -2.8958E-01  1.4802E+00  1.1525E-01 -2.5379E-01  9.1132E-01 -1.3035E+00 -2.3129E+00 -1.2519E+00
        2.85  8.4884E-01  2.9609E-02  1.8427E+00  1.2132E+00 -5.0330E-01  1.5162E+00  3.3823E-01 -2.9110E-01  1.4845E+00  1.2111E-01 -2.5419E-01  9.1985E-01 -1.3035E+00 -2.3201E+00 -1.2537E+00
        2.86  8.5350E-01  3.7191E-02  1.8434E+00  1.2092E+00 -4.9812E-01  1.5251E+00  3.3554E-01 -2.9258E-01  1.4887E+00  1.2700E-01 -2.5460E-01  9.2847E-01 -1.3035E+00 -2.3272E+00 -1.2556E+00
        2.87  8.5811E-01  4.4730E-02  1.8439E+00  1.2051E+00 -4.9289E-01  1.5341E+00  3.3286E-01 -2.9405E-01  1.4928E+00  1.3294E-01 -2.5501E-01  9.3719E-01 -1.3035E+00 -2.3343E+00 -1.2574E+00
        2.88  8.6266E-01  5.2227E-02  1.8445E+00  1.2009E+00 -4.8763E-01  1.5431E+00  3.3018E-01 -2.9549E-01  1.4969E+00  1.3892E-01 -2.5542E-01  9.4600E-01 -1.3036E+00 -2.3414E+00 -1.2592E+00
        2.89  8.6716E-01  5.9680E-02  1.8450E+00  1.1967E+00 -4.8231E-01  1.5521E+00  3.2751E-01 -2.9691E-01  1.5009E+00  1.4495E-01 -2.5584E-01  9.5492E-01 -1.3036E+00 -2.3485E+00 -1.2610E+00
        2.90  8.7161E-01  6.7089E-02  1.8454E+00  1.1924E+00 -4.7696E-01  1.5610E+00  3.2485E-01 -2.9831E-01  1.5049E+00  1.5101E-01 -2.5626E-01  9.6394E-01 -1.3036E+00 -2.3556E+00 -1.2629E+00
        2.91  8.7601E-01  7.4455E-02  1.8458E+00  1.1880E+00 -4.7155E-01  1.5700E+00  3.2219E-01 -2.9968E-01  1.5088E+00  1.5712E-01 -2.5669E-01  9.7307E-01 -1.3036E+00 -2.3627E+00 -1.2647E+00
        2.92  8.8035E-01  8.1776E-02  1.8461E+00  1.1835E+00 -4.6610E-01  1.5790E+00  3.1954E-01 -3.0102E-01  1.5126E+00  1.6327E-01 -2.5712E-01  9.8231E-01 -1.3036E+00 -2.3698E+00 -1.2665E+00
        2.93  8.8465E-01  8.9054E-02  1.8464E+00  1.1790E+00 -4.6060E-01  1.5880E+00  3.1690E-01 -3.0235E-01  1.5163E+00  1.6946E-01 -2.5756E-01  9.9166E-01 -1.3036E+00 -2.3769E+00 -1.2683E+00
        2.94  8.8889E-01  9.6287E-02  1.8467E+00  1.1744E+00 -4.5506E-01  1.5970E+00  3.1427E-01 -3.0365E-01  1.5200E+00  1.7569E-01 -2.5800E-01  1.0011E+00 -1.3035E+00 -2.3840E+00 -1.2701E+00
        2.95  8.9309E-01  1.0347E-01  1.8469E+00  1.1697E+00 -4.4946E-01  1.6060E+00  3.1164E-01 -3.0492E-01  1.5236E+00  1.8197E-01 -2.5845E-01  1.0107E+00 -1.3035E+00 -2.3911E+00 -1.2719E+00
        2.96  8.9724E-01  1.1062E-01  1.8470E+00  1.1649E+00 -4.4381E-01  1.6150E+00  3.0902E-01 -3.0617E-01  1.5271E+00  1.8828E-01 -2.5890E-01  1.0204E+00 -1.3035E+00 -2.3982E+00 -1.2737E+00
        2.97  9.0134E-01  1.1772E-01  1.8471E+00  1.1600E+00 -4.3812E-01  1.6240E+00  3.0641E-01 -3.0739E-01  1.5305E+00  1.9464E-01 -2.5936E-01  1.0303E+00 -1.3035E+00 -2.4052E+00 -1.2755E+00
        2.98  9.0539E-01  1.2477E-01  1.8472E+00  1.1551E+00 -4.3237E-01  1.6330E+00  3.0381E-01 -3.0858E-01  1.5338E+00  2.0103E-01 -2.5983E-01  1.0402E+00 -1.3035E+00 -2.4123E+00 -1.2772E+00
        2.99  9.0940E-01  1.3178E-01  1.8473E+00  1.1501E+00 -4.2656E-01  1.6420E+00  3.0121E-01 -3.0975E-01  1.5370E+00  2.0747E-01 -2.6031E-01  1.0504E+00 -1.3035E+00 -2.4194E+00 -1.2790E+00
        3.00  9.1336E-01  1.3874E-01  1.8473E+00  1.1450E+00 -4.2071E-01  1.6510E+00  2.9862E-01 -3.1089E-01  1.5402E+00  2.1394E-01 -2.6080E-01  1.0606E+00 -1.3034E+00 -2.4264E+00 -1.2808E+00
        3.01  9.1727E-01  1.4565E-01  1.8472E+00  1.1398E+00 -4.1480E-01  1.6600E+00  2.9604E-01 -3.1200E-01  1.5432E+00  2.2044E-01 -2.6129E-01  1.0710E+00 -1.3034E+00 -2.4335E+00 -1.2826E+00
        3.02  9.2114E-01  1.5252E-01  1.8471E+00  1.1345E+00 -4.0883E-01  1.6690E+00  2.9347E-01 -3.1309E-01  1.5461E+00  2.2699E-01 -2.6180E-01  1.0815E+00 -1.3034E+00 -2.4406E+00 -1.2843E+00
        3.03  9.2496E-01  1.5934E-01  1.8470E+00  1.1291E+00 -4.0281E-01  1.6780E+00  2.9091E-01 -3.1414E-01  1.5489E+00  2.3357E-01 -2.6231E-01  1.0922E+00 -1.3033E+00 -2.4476E+00 -1.2861E+00
        3.04  9.2874E-01  1.6612E-01  1.8469E+00  1.1237E+00 -3.9673E-01  1.6870E+00  2.8837E-01 -3.1516E-01  1.5515E+00  2.4018E-01 -2.6284E-01  1.1031E+00 -1.3033E+00 -2.4547E+00 -1.2879E+00
        3.05  9.3248E-01  1.7284E-01  1.8467E+00  1.1182E+00 -3.9059E-01  1.6960E+00  2.8584E-01 -3.1615E-01  1.5540E+00  2.4682E-01 -2.6338E-01  1.1141E+00 -1.3033E+00 -2.4617E+00 -1.2896E+00
        3.06  9.3617E-01  1.7952E-01  1.8465E+00  1.1126E+00 -3.8439E-01  1.7050E+00  2.8332E-01 -3.1711E-01  1.5564E+00  2.5349E-01 -2.6393E-01  1.1254E+00 -1.3032E+00 -2.4688E+00 -1.2914E+00
        3.07  9.3981E-01  1.8615E-01  1.8462E+00  1.1069E+00 -3.7813E-01  1.7139E+00  2.8082E-01 -3.1804E-01  1.5587E+00  2.6018E-01 -2.6450E-01  1.1367E+00 -1.3032E+00 -2.4758E+00 -1.2931E+00
        3.08  9.4342E-01  1.9274E-01  1.8459E+00  1.1011E+00 -3.7182E-01  1.7229E+00  2.7834E-01 -3.1893E-01  1.5608E+00  2.6691E-01 -2.6509E-01  1.1483E+00 -1.3032E+00 -2.4829E+00 -1.2949E+00
        3.09  9.4698E-01  1.9927E-01  1.8456E+00  1.0953E+00 -3.6544E-01  1.7318E+00  2.7588E-01 -3.1978E-01  1.5627E+00  2.7365E-01 -2.6569E-01  1.1601E+00 -1.3031E+00 -2.4899E+00 -1.2966E+00
        3.10  9.5049E-01  2.0576E-01  1.8453E+00  1.0893E+00 -3.5900E-01  1.7407E+00  2.7345E-01 -3.2060E-01  1.5645E+00  2.8040E-01 -2.6631E-01  1.1721E+00 -1.3031E+00 -2.4969E+00 -1.2983E+00
        3.11  9.5397E-01  2.1219E-01  1.8449E+00  1.0833E+00 -3.5249E-01  1.7497E+00  2.7105E-01 -3.2137E-01  1.5661E+00  2.8717E-01 -2.6695E-01  1.1843E+00 -1.3030E+00 -2.5040E+00 -1.3001E+00
        3.12  9.5740E-01  2.1858E-01  1.8445E+00  1.0772E+00 -3.4593E-01  1.7585E+00  2.6868E-01 -3.2211E-01  1.5675E+00  2.9395E-01 -2.6762E-01  1.1968E+00 -1.3030E+00 -2.5110E+00 -1.3018E+00
        3.13  9.6079E-01  2.2491E-01  1.8440E+00  1.0710E+00 -3.3930E-01  1.7674E+00  2.6635E-01 -3.2280E-01  1.5688E+00  3.0073E-01 -2.6831E-01  1.2095E+00 -1.3029E+00 -2.5180E+00 -1.3035E+00
        3.14  9.6413E-01  2.3120E-01  1.8435E+00  1.0647E+00 -3.3260E-01  1.7763E+00  2.6407E-01 -3.2344E-01  1.5698E+00  3.0750E-01 -2.6903E-01  1.2224E+00 -1.3028E+00 -2.5251E+00 -1.3052E+00
        3.15  9.6743E-01  2.3743E-01  1.8430E+00  1.0584E+00 -3.2584E-01  1.7851E+00  2.6184E-01 -3.2403E-01  1.5706E+00  3.1425E-01 -2.6978E-01  1.2356E+00 -1.3028E+00 -2.5321E+00 -1.3070E+00
        3.16  9.7069E-01  2.4362E-01  1.8425E+00  1.0519E+00 -3.1902E-01  1.7939E+00  2.5968E-01 -3.2458E-01  1.5712E+00  3.2098E-01 -2.7056E-01  1.2491E+00 -1.3027E+00 -2.5391E+00 -1.3087E+00
        3.17  9.7391E-01  2.4975E-01  1.8419E+00  1.0454E+00 -3.1213E-01  1.8026E+00  2.5759E-01 -3.2506E-01  1.5715E+00  3.2768E-01 -2.7139E-01  1.2629E+00 -1.3027E+00 -2.5461E+00 -1.3104E+00
        3.18  9.7708E-01  2.5583E-01  1.8413E+00  1.0388E+00 -3.0517E-01  1.8114E+00  2.5558E-01 -3.2548E-01  1.5715E+00  3.3432E-01 -2.7225E-01  1.2770E+00 -1.3026E+00 -2.5531E+00 -1.3121E+00
        3.19  9.8021E-01  2.6185E-01  1.8407E+00  1.0321E+00 -2.9815E-01  1.8201E+00  2.5368E-01 -3.2584E-01  1.5713E+00  3.4090E-01 -2.7317E-01  1.2914E+00 -1.3025E+00 -2.5601E+00 -1.3138E+00
        3.20  9.8330E-01  2.6782E-01  1.8401E+00  1.0253E+00 -2.9107E-01  1.8287E+00  2.5189E-01 -3.2613E-01  1.5708E+00  3.4738E-01 -2.7414E-01  1.3062E+00 -1.3024E+00 -2.5671E+00 -1.3155E+00
        3.21  9.8635E-01  2.7374E-01  1.8394E+00  1.0185E+00 -2.8391E-01  1.8374E+00  2.5025E-01 -3.2634E-01  1.5699E+00  3.5376E-01 -2.7516E-01  1.3214E+00 -1.3024E+00 -2.5741E+00 -1.3172E+00
        3.22  9.8935E-01  2.7961E-01  1.8387E+00  1.0115E+00 -2.7670E-01  1.8460E+00  2.4878E-01 -3.2646E-01  1.5687E+00  3.5999E-01 -2.7626E-01  1.3370E+00 -1.3023E+00 -2.5811E+00 -1.3189E+00
        3.23  9.9230E-01  2.8542E-01  1.8380E+00  1.0045E+00 -2.6941E-01  1.8545E+00  2.4752E-01 -3.2649E-01  1.5672E+00  3.6603E-01 -2.7744E-01  1.3530E+00 -1.3022E+00 -2.5881E+00 -1.3206E+00
        3.24  9.9522E-01  2.9117E-01  1.8372E+00  9.9739E-01 -2.6206E-01  1.8630E+00  2.4650E-01 -3.2641E-01  1.5652E+00  3.7185E-01 -2.7871E-01  1.3695E+00 -1.3021E+00 -2.5951E+00 -1.3223E+00
        3.25  9.9809E-01  2.9687E-01  1.8365E+00  9.9020E-01 -2.5465E-01  1.8714E+00  2.4577E-01 -3.2622E-01  1.5629E+00  3.7739E-01 -2.8008E-01  1.3865E+00 -1.3021E+00 -2.6021E+00 -1.3239E+00
        3.26  1.0009E+00  3.0252E-01  1.8357E+00  9.8293E-01 -2.4718E-01  1.8798E+00  2.4541E-01 -3.2590E-01  1.5601E+00  3.8256E-01 -2.8157E-01  1.4040E+00 -1.3020E+00 -2.6091E+00 -1.3256E+00
        3.27  1.0037E+00  3.0811E-01  1.8349E+00  9.7557E-01 -2.3964E-01  1.8882E+00  2.4549E-01 -3.2542E-01  1.5568E+00  3.8730E-01 -2.8319E-01  1.4221E+00 -1.3019E+00 -2.6161E+00 -1.3273E+00
        3.28  1.0064E+00  3.1364E-01  1.8340E+00  9.6814E-01 -2.3204E-01  1.8964E+00  2.4610E-01 -3.2478E-01  1.5530E+00  3.9148E-01 -2.8497E-01  1.4407E+00 -1.3018E+00 -2.6231E+00 -1.3290E+00
        3.29  1.0091E+00  3.1911E-01  1.8332E+00  9.6062E-01 -2.2439E-01  1.9046E+00  2.4738E-01 -3.2396E-01  1.5488E+00  3.9497E-01 -2.8693E-01  1.4598E+00 -1.3017E+00 -2.6300E+00 -1.3306E+00
        3.30  1.0118E+00  3.2453E-01  1.8323E+00  9.5302E-01 -2.1667E-01  1.9128E+00  2.4946E-01 -3.2292E-01  1.5441E+00  3.9761E-01 -2.8909E-01  1.4795E+00 -1.3016E+00 -2.6370E+00 -1.3323E+00
        3.31  1.0144E+00  3.2989E-01  1.8314E+00  9.4533E-01 -2.0890E-01  1.9209E+00  2.5253E-01 -3.2166E-01  1.5390E+00  3.9920E-01 -2.9149E-01  1.4997E+00 -1.3015E+00 -2.6440E+00 -1.3340E+00
        3.32  1.0169E+00  3.3519E-01  1.8305E+00  9.3756E-01 -2.0108E-01  1.9289E+00  2.5677E-01 -3.2014E-01  1.5336E+00  3.9953E-01 -2.9412E-01  1.5202E+00 -1.3014E+00 -2.6510E+00 -1.3356E+00
        3.33  1.0194E+00  3.4043E-01  1.8296E+00  9.2971E-01 -1.9320E-01  1.9368E+00  2.6237E-01 -3.1837E-01  1.5281E+00  3.9840E-01 -2.9701E-01  1.5409E+00 -1.3013E+00 -2.6579E+00 -1.3373E+00
        3.34  1.0219E+00  3.4562E-01  1.8286E+00  9.2178E-01 -1.8528E-01  1.9446E+00  2.6947E-01 -3.1635E-01  1.5227E+00  3.9563E-01 -3.0014E-01  1.5614E+00 -1.3012E+00 -2.6649E+00 -1.3389E+00
        3.35  1.0243E+00  3.5075E-01  1.8277E+00  9.1376E-01 -1.7731E-01  1.9524E+00  2.7815E-01 -3.1412E-01  1.5178E+00  3.9116E-01 -3.0348E-01  1.5814E+00 -1.3011E+00 -2.6719E+00 -1.3406E+00
        3.36  1.0267E+00  3.5582E-01  1.8267E+00  9.0566E-01 -1.6929E-01  1.9601E+00  2.8834E-01 -3.1174E-01  1.5138E+00  3.8506E-01 -3.0695E-01  1.6005E+00 -1.3010E+00 -2.6788E+00 -1.3422E+00
        3.37  1.0290E+00  3.6083E-01  1.8257E+00  8.9747E-01 -1.6124E-01  1.9677E+00  2.9981E-01 -3.0928E-01  1.5110E+00  3.7757E-01 -3.1047E-01  1.6183E+00 -1.3009E+00 -2.6858E+00 -1.3439E+00
        3.38  1.0313E+00  3.6578E-01  1.8247E+00  8.8920E-01 -1.5315E-01  1.9752E+00  3.1228E-01 -3.0682E-01  1.5094E+00  3.6902E-01 -3.1396E-01  1.6347E+00 -1.3008E+00 -2.6927E+00 -1.3455E+00
        3.39  1.0335E+00  3.7068E-01  1.8237E+00  8.8085E-01 -1.4503E-01  1.9826E+00  3.2540E-01 -3.0443E-01  1.5093E+00  3.5979E-01 -3.1735E-01  1.6495E+00 -1.3007E+00 -2.6997E+00 -1.3471E+00
        3.40  1.0357E+00  3.7551E-01  1.8227E+00  8.7241E-01 -1.3687E-01  1.9899E+00  3.3888E-01 -3.0214E-01  1.5105E+00  3.5021E-01 -3.2058E-01  1.6628E+00 -1.3006E+00 -2.7066E+00 -1.3488E+00
        3.41  1.0378E+00  3.8030E-01  1.8217E+00  8.6389E-01 -1.2869E-01  1.9972E+00  3.5247E-01 -2.9998E-01  1.5130E+00  3.4055E-01 -3.2363E-01  1.6748E+00 -1.3005E+00 -2.7136E+00 -1.3504E+00
        3.42  1.0399E+00  3.8502E-01  1.8206E+00  8.5529E-01 -1.2048E-01  2.0043E+00  3.6602E-01 -2.9797E-01  1.5165E+00  3.3100E-01 -3.2649E-01  1.6856E+00 -1.3003E+00 -2.7205E+00 -1.3520E+00
        3.43  1.0419E+00  3.8969E-01  1.8196E+00  8.4662E-01 -1.1226E-01  2.0113E+00  3.7939E-01 -2.9609E-01  1.5210E+00  3.2168E-01 -3.2915E-01  1.6954E+00 -1.3002E+00 -2.7275E+00 -1.3536E+00
        3.44  1.0439E+00  3.9430E-01  1.8185E+00  8.3786E-01 -1.0402E-01  2.0183E+00  3.9253E-01 -2.9434E-01  1.5262E+00  3.1267E-01 -3.3164E-01  1.7044E+00 -1.3001E+00 -2.7344E+00 -1.3553E+00
        3.45  1.0459E+00  3.9886E-01  1.8175E+00  8.2903E-01 -9.5762E-02  2.0251E+00  4.0540E-01 -2.9271E-01  1.5321E+00  3.0401E-01 -3.3395E-01  1.7126E+00 -1.3000E+00 -2.7413E+00 -1.3569E+00
        3.46  1.0478E+00  4.0336E-01  1.8164E+00  8.2013E-01 -8.7499E-02  2.0318E+00  4.1798E-01 -2.9119E-01  1.5386E+00  2.9572E-01 -3.3611E-01  1.7202E+00 -1.2998E+00 -2.7483E+00 -1.3585E+00
        3.47  1.0496E+00  4.0780E-01  1.8153E+00  8.1115E-01 -7.9231E-02  2.0384E+00  4.3025E-01 -2.8977E-01  1.5456E+00  2.8780E-01 -3.3811E-01  1.7272E+00 -1.2997E+00 -2.7552E+00 -1.3601E+00
        3.48  1.0514E+00  4.1219E-01  1.8142E+00  8.0210E-01 -7.0962E-02  2.0449E+00  4.4224E-01 -2.8844E-01  1.5531E+00  2.8027E-01 -3.3998E-01  1.7339E+00 -1.2996E+00 -2.7621E+00 -1.3617E+00
        3.49  1.0532E+00  4.1653E-01  1.8132E+00  7.9298E-01 -6.2696E-02  2.0513E+00  4.5393E-01 -2.8718E-01  1.5608E+00  2.7310E-01 -3.4173E-01  1.7401E+00 -1.2995E+00 -2.7690E+00 -1.3633E+00
