        Time         x1          y1          z1          x2          y2          z2          x3          y3          z3 
        2.88  3.8310E-01 -4.2048E+00 -6.8016E-01  2.4991E+00 -3.1800E+00  1.1785E+00  1.3044E-01 -7.4729E-01  7.7248E-01
        2.89  3.8698E-01 -4.2182E+00 -6.8176E-01  2.5039E+00 -3.1883E+00  1.1820E+00  1.3247E-01 -7.4794E-01  7.7749E-01
        2.90  3.9087E-01 -4.2315E+00 -6.8336E-01  2.5086E+00 -3.1967E+00  1.1855E+00  1.3451E-01 -7.4860E-01  7.8251E-01
        2.91  3.9475E-01 -4.2449E+00 -6.8495E-01  2.5133E+00 -3.2050E+00  1.1890E+00  1.3655E-01 -7.4926E-01  7.8753E-01
        2.92  3.9863E-01 -4.2582E+00 -6.8655E-01  2.5181E+00 -3.2133E+00  1.1925E+00  1.3859E-01 -7.4992E-01  7.9254E-01
        2.93  4.0252E-01 -4.2715E+00 -6.8814E-01  2.5228E+00 -3.2216E+00  1.1960E+00  1.4063E-01 -7.5059E-01  7.9756E-01
        2.94  4.0640E-01 -4.2848E+00 -6.8973E-01  2.5275E+00 -3.2299E+00  1.1994E+00  1.4267E-01 -7.5126E-01  8.0257E-01
        2.95  4.1029E-01 -4.2982E+00 -6.9131E-01  2.5322E+00 -3.2382E+00  1.2029E+00  1.4471E-01 -7.5193E-01  8.0759E-01
        2.96  4.1418E-01 -4.3115E+00 -6.9290E-01  2.5369E+00 -3.2465E+00  1.2064E+00  1.4675E-01 -7.5261E-01  8.1260E-01
        2.97  4.1807E-01 -4.3248E+00 -6.9448E-01  2.5416E+00 -3.2548E+00  1.2098E+00  1.4880E-01 -7.5329E-01  8.1761E-01
        2.98  4.2195E-01 -4.3381E+00 -6.9606E-01  2.5463E+00 -3.2631E+00  1.2133E+00  1.5084E-01 -7.5397E-01  8.2262E-01
        2.99  4.2584E-01 -4.3514E+00 -6.9764E-01  2.5510E+00 -3.2714E+00  1.2167E+00  1.5289E-01 -7.5466E-01  8.2762E-01
        3.00  4.2973E-01 -4.3647E+00 -6.9922E-01  2.5557E+00 -3.2797E+00  1.2202E+00  1.5493E-01 -7.5535E-01  8.3263E-01
        3.01  4.3362E-01 -4.3780E+00 -7.0080E-01  2.5604E+00 -3.2880E+00  1.2236E+00  1.5698E-01 -7.5604E-01  8.3764E-01
        3.02  4.3751E-01 -4.3913E+00 -7.0237E-01  2.5650E+00 -3.2963E+00  1.2271E+00  1.5903E-01 -7.5674E-01  8.4264E-01
        3.03  4.4140E-01 -4.4046E+00 -7.0394E-01  2.5697E+00 -3.3046E+00  1.2305E+00  1.6107E-01 -7.5744E-01  8.4765E-01
        3.04  4.4530E-01 -4.4179E+00 -7.0551E-01  2.5744E+00 -3.3129E+00  1.2340E+00  1.6312E-01 -7.5814E-01  8.5265E-01
        3.05  4.4919E-01 -4.4312E+00 -7.0708E-01  2.5790E+00 -3.3212E+00  1.2374E+00  1.6517E-01 -7.5885E-01  8.5765E-01
        3.06  4.5308E-01 -4.4445E+00 -7.0865E-01  2.5837E+00 -3.3295E+00  1.2409E+00  1.6722E-01 -7.5956E-01  8.6265E-01
        3.07  4.5697E-01 -4.4578E+00 -7.1021E-01  2.5883E+00 -3.3378E+00  1.2443E+00  1.6928E-01 -7.6027E-01  8.6765E-01
        3.08  4.6087E-01 -4.4711E+00 -7.1178E-01  2.5929E+00 -3.3461E+00  1.2477E+00  1.7133E-01 -7.6099E-01  8.7265E-01
        3.09  4.6476E-01 -4.4843E+00 -7.1334E-01  2.5976E+00 -3.3544E+00  1.2511E+00  1.7338E-01 -7.6170E-01  8.7765E-01
        3.10  4.6866E-01 -4.4976E+00 -7.1490E-01  2.6022E+00 -3.3627E+00  1.2546E+00  1.7543E-01 -7.6243E-01  8.8265E-01
        3.11  4.7255E-01 -4.5109E+00 -7.1645E-01  2.6068E+00 -3.3710E+00  1.2580E+00  1.7749E-01 -7.6315E-01  8.8764E-01
        3.12  4.7645E-01 -4.5242E+00 -7.1801E-01  2.6114E+00 -3.3793E+00  1.2614E+00  1.7954E-01 -7.6388E-01  8.9264E-01
        3.13  4.8035E-01 -4.5374E+00 -7.1956E-01  2.6160E+00 -3.3876E+00  1.2648E+00  1.8160E-01 -7.6461E-01  8.9763E-01
        3.14  4.8424E-01 -4.5507E+00 -7.2112E-01  2.6206E+00 -3.3959E+00  1.2682E+00  1.8366E-01 -7.6535E-01  9.0263E-01
        3.15  4.8814E-01 -4.5640E+00 -7.2267E-01  2.6252E+00 -3.4042E+00  1.2716E+00  1.8572E-01 -7.6608E-01  9.0762E-01
        3.16  4.9204E-01 -4.5772E+00 -7.2421E-01  2.6298E+00 -3.4124E+00  1.2750E+00  1.8777E-01 -7.6682E-01  9.1261E-01
        3.17  4.9594E-01 -4.5905E+00 -7.2576E-01  2.6344E+00 -3.4207E+00  1.2784E+00  1.8983E-01 -7.6757E-01  9.1760E-01
        3.18  4.9984E-01 -4.6037E+00 -7.2731E-01  2.6390E+00 -3.4290E+00  1.2818E+00  1.9189E-01 -7.6831E-01  9.2259E-01
        3.19  5.0374E-01 -4.6170E+00 -7.2885E-01  2.6436E+00 -3.4373E+00  1.2852E+00  1.9395E-01 -7.6906E-01  9.2758E-01
        3.20  5.0764E-01 -4.6302E+00 -7.3039E-01  2.6481E+00 -3.4456E+00  1.2886E+00  1.9602E-01 -7.6981E-01  9.3257E-01
        3.21  5.1154E-01 -4.6435E+00 -7.3193E-01  2.6527E+00 -3.4539E+00  1.2920E+00  1.9808E-01 -7.7057E-01  9.3756E-01
        3.22  5.1544E-01 -4.6567E+00 -7.3347E-01  2.6573E+00 -3.4621E+00  1.2953E+00  2.0014E-01 -7.7133E-01  9.4254E-01
        3.23  5.1935E-01 -4.6699E+00 -7.3500E-01  2.6618E+00 -3.4704E+00  1.2987E+00  2.0220E-01 -7.7209E-01  9.4753E-01
        3.24  5.2325E-01 -4.6832E+00 -7.3654E-01  2.6664E+00 -3.4787E+00  1.3021E+00  2.0427E-01 -7.7285E-01  9.5251E-01
        3.25  5.2715E-01 -4.6964E+00 -7.3807E-01  2.6709E+00 -3.4870E+00  1.3055E+00  2.0633E-01 -7.7362E-01  9.5749E-01
        3.26  5.3106E-01 -4.7096E+00 -7.3960E-01  2.6755E+00 -3.4953E+00  1.3088E+00  2.0840E-01 -7.7439E-01  9.6248E-01
        3.27  5.3496E-01 -4.7229E+00 -7.4113E-01  2.6800E+00 -3.5035E+00  1.3122E+00  2.1047E-01 -7.7516E-01  9.6746E-01
        3.28  5.3887E-01 -4.7361E+00 -7.4266E-01  2.6845E+00 -3.5118E+00  1.3156E+00  2.1253E-01 -7.7593E-01  9.7244E-01
        3.29  5.4277E-01 -4.7493E+00 -7.4419E-01  2.6890E+00 -3.5201E+00  1.3189E+00  2.1460E-01 -7.7671E-01  9.7742E-01
        3.30  5.4668E-01 -4.7625E+00 -7.4571E-01  2.6936E+00 -3.5284E+00  1.3223E+00  2.1667E-01 -7.7749E-01  9.8240E-01
        3.31  5.5059E-01 -4.7757E+00 -7.4723E-01  2.6981E+00 -3.5366E+00  1.3256E+00  2.1874E-01 -7.7828E-01  9.8738E-01
        3.32  5.5449E-01 -4.7890E+00 -7.4875E-01  2.7026E+00 -3.5449E+00  1.3290E+00  2.2081E-01 -7.7906E-01  9.9235E-01
        3.33  5.5840E-01 -4.8022E+00 -7.5027E-01  2.7071E+00 -3.5532E+00  1.3323E+00  2.2288E-01 -7.7985E-01  9.9733E-01
        3.34  5.6231E-01 -4.8154E+00 -7.5179E-01  2.7116E+00 -3.5614E+00  1.3357E+00  2.2495E-01 -7.8064E-01  1.0023E+00
        3.35  5.6622E-01 -4.8286E+00 -7.5331E-01  2.7161E+00 -3.5697E+00  1.3390E+00  2.2702E-01 -7.8144E-01  1.0073E+00
        3.36  5.7013E-01 -4.8418E+00 -7.5482E-01  2.7206E+00 -3.5780E+00  1.3424E+00  2.2910E-01 -7.8223E-01  1.0123E+00
        3.37  5.7404E-01 -4.8550E+00 -7.5634E-01  2.7251E+00 -3.5863E+00  1.3457E+00  2.3117E-01 -7.8303E-01  1.0172E+00
        3.38  5.7795E-01 -4.8682E+00 -7.5785E-01  2.7295E+00 -3.5945E+00  1.3490E+00  2.3325E-01 -7.8383E-01  1.0222E+00
        3.39  5.8186E-01 -4.8814E+00 -7.5936E-01  2.7340E+00 -3.6028E+00  1.3524E+00  2.3532E-01 -7.8464E-01  1.0272E+00
        3.40  5.8577E-01 -4.8946E+00 -7.6087E-01  2.7385E+00 -3.6111E+00  1.3557E+00  2.3740E-01 -7.8545E-01  1.0321E+00
        3.41  5.8968E-01 -4.9078E+00 -7.6237E-01  2.7429E+00 -3.6193E+00  1.3590E+00  2.3947E-01 -7.8626E-01  1.0371E+00
        3.42  5.9359E-01 -4.9210E+00 -7.6388E-01  2.7474E+00 -3.6276E+00  1.3623E+00  2.4155E-01 -7.8707E-01  1.0421E+00
        3.43  5.9750E-01 -4.9341E+00 -7.6538E-01  2.7518E+00 -3.6359E+00  1.3656E+00  2.4363E-01 -7.8788E-01  1.0470E+00
        3.44  6.0142E-01 -4.9473E+00 -7.6688E-01  2.7563E+00 -3.6441E+00  1.3690E+00  2.4571E-01 -7.8870E-01  1.0520E+00
        3.45  6.0533E-01 -4.9605E+00 -7.6838E-01  2.7607E+00 -3.6524E+00  1.3723E+00  2.4778E-01 -7.8952E-01  1.0570E+00
        3.46  6.0925E-01 -4.9737E+00 -7.6988E-01  2.7652E+00 -3.6606E+00  1.3756E+00  2.4986E-01 -7.9034E-01  1.0619E+00
        3.47  6.1316E-01 -4.9869E+00 -7.7138E-01  2.7696E+00 -3.6689E+00  1.3789E+00  2.5194E-01 -7.9117E-01  1.0669E+00
        3.48  6.1708E-01 -5.0000E+00 -7.7288E-01  2.7740E+00 -3.6772E+00  1.3822E+00  2.5403E-01 -7.9199E-01  1.0719E+00
        3.49  6.2099E-01 -5.0132E+00 -7.7437E-01  2.7785E+00 -3.6854E+00  1.3855E+00  2.5611E-01 -7.9282E-01  1.0768E+00
        3.50  6.2491E-01 -5.0264E+00 -7.7586E-01  2.7829E+00 -3.6937E+00  1.3888E+00  2.5819E-01 -7.9366E-01  1.0818E+00
        3.51  6.2882E-01 -5.0395E+00 -7.7736E-01  2.7873E+00 -3.7019E+00  1.3921E+00  2.6027E-01 -7.9449E-01  1.0868E+00
        3.52  6.3274E-01 -5.0527E+00 -7.7885E-01  2.7917E+00 -3.7102E+00  1.3954E+00  2.6236E-01 -7.9533E-01  1.0917E+00
        3.53  6.3666E-01 -5.0659E+00 -7.8033E-01  2.7961E+00 -3.7185E+00  1.3987E+00  2.6444E-01 -7.9617E-01  1.0967E+00
        3.55  6.4058E-01 -5.0790E+00 -7.8182E-01  2.8005E+00 -3.7267E+00  1.4020E+00  2.6653E-01 -7.9701E-01  1.1016E+00
        3.56  6.4449E-01 -5.0922E+00 -7.8331E-01  2.8049E+00 -3.7350E+00  1.4052E+00  2.6861E-01 -7.9786E-01  1.1066E+00
        3.57  6.4841E-01 -5.1053E+00 -7.8479E-01  2.8093E+00 -3.7432E+00  1.4085E+00  2.7070E-01 -7.9870E-01  1.1116E+00
        3.58  6.5233E-01 -5.1185E+00 -7.8627E-01  2.8137E+00 -3.7515E+00  1.4118E+00  2.7278E-01 -7.9955E-01  1.1165E+00
        3.59  6.5625E-01 -5.1317E+00 -7.8775E-01  2.8181E+00 -3.7597E+00  1.4151E+00  2.7487E-01 -8.0040E-01  1.1215E+00
        3.60  6.6017E-01 -5.1448E+00 -7.8923E-01  2.8225E+00 -3.7680E+00  1.4183E+00  2.7696E-01 -8.0126E-01  1.1264E+00
        3.61  6.6409E-01 -5.1579E+00 -7.9071E-01  2.8268E+00 -3.7762E+00  1.4216E+00  2.7905E-01 -8.0211E-01  1.1314E+00
        3.62  6.6801E-01 -5.1711E+00 -7.9219E-01  2.8312E+00 -3.7845E+00  1.4249E+00  2.8114E-01 -8.0297E-01  1.1363E+00
        3.63  6.7194E-01 -5.1842E+00 -7.9366E-01  2.8356E+00 -3.7927E+00  1.4281E+00  2.8323E-01 -8.0383E-01  1.1413E+00
        3.64  6.7586E-01 -5.1974E+00 -7.9514E-01  2.8399E+00 -3.8010E+00  1.4314E+00  2.8532E-01 -8.0470E-01  1.1462E+00
        3.65  6.7978E-01 -5.2105E+00 -7.9661E-01  2.8443E+00 -3.8092E+00  1.4347E+00  2.8741E-01 -8.0556E-01  1.1512E+00
        3.66  6.8370E-01 -5.2236E+00 -7.9808E-01  2.8487E+00 -3.8175E+00  1.4379E+00  2.8950E-01 -8.0643E-01  1.1562E+00
        3.67  6.8763E-01 -5.2368E+00 -7.9955E-01  2.8530E+00 -3.8257E+00  1.4412E+00  2.9159E-01 -8.0730E-01  1.1611E+00
        3.68  6.9155E-01 -5.2499E+00 -8.0102E-01  2.8573E+00 -3.8340E+00  1.4444E+00  2.9369E-01 -8.0817E-01  1.1661E+00
        3.69  6.9547E-01 -5.2630E+00 -8.0249E-01  2.8617E+00 -3.8422E+00  1.4477E+00  2.9578E-01 -8.0905E-01  1.1710E+00
        3.70  6.9940E-01 -5.2762E+00 -8.0395E-01  2.8660E+00 -3.8505E+00  1.4509E+00  2.9787E-01 -8.0992E-01  1.1760E+00
        3.71  7.0332E-01 -5.2893E+00 -8.0542E-01  2.8704E+00 -3.8587E+00  1.4542E+00  2.9997E-01 -8.1080E-01  1.1809E+00
        3.72  7.0725E-01 -5.3024E+00 -8.0688E-01  2.8747E+00 -3.8669E+00  1.4574E+00  3.0206E-01 -8.1168E-01  1.1858E+00
        3.73  7.1118E-01 -5.3155E+00 -8.0834E-01  2.8790E+00 -3.8752E+00  1.4606E+00  3.0416E-01 -8.1257E-01  1.1908E+00
        3.74  7.1510E-01 -5.3286E+00 -8.0980E-01  2.8833E+00 -3.8834E+00  1.4639E+00  3.0626E-01 -8.1345E-01  1.1957E+00
        3.75  7.1903E-01 -5.3418E+00 -8.1126E-01  2.8876E+00 -3.8917E+00  1.4671E+00  3.0835E-01 -8.1434E-01  1.2007E+00
        3.76  7.2296E-01 -5.3549E+00 -8.1271E-01  2.8920E+00 -3.8999E+00  1.4703E+00  3.1045E-01 -8.1523E-01  1.2056E+00
        3.77  7.2688E-01 -5.3680E+00 -8.1417E-01  2.8963E+00 -3.9082E+00  1.4736E+00  3.1255E-01 -8.1612E-01  1.2106E+00
        3.78  7.3081E-01 -5.3811E+00 -8.1562E-01  2.9006E+00 -3.9164E+00  1.4768E+00  3.1465E-01 -8.1702E-01  1.2155E+00
        3.79  7.3474E-01 -5.3942E+00 -8.1708E-01  2.9049E+00 -3.9246E+00  1.4800E+00  3.1675E-01 -8.1791E-01  1.2205E+00
        3.80  7.3867E-01 -5.4073E+00 -8.1853E-01  2.9092E+00 -3.9329E+00  1.4832E+00  3.1885E-01 -8.1881E-01  1.2254E+00
        3.81  7.4260E-01 -5.4204E+00 -8.1998E-01  2.9134E+00 -3.9411E+00  1.4864E+00  3.2095E-01 -8.1971E-01  1.2303E+00
        3.82  7.4653E-01 -5.4335E+00 -8.2143E-01  2.9177E+00 -3.9494E+00  1.4897E+00  3.2305E-01 -8.2062E-01  1.2353E+00
        3.83  7.5046E-01 -5.4466E+00 -8.2288E-01  2.9220E+00 -3.9576E+00  1.4929E+00  3.2515E-01 -8.2152E-01  1.2402E+00
        3.84  7.5439E-01 -5.4597E+00 -8.2432E-01  2.9263E+00 -3.9658E+00  1.4961E+00  3.2725E-01 -8.2243E-01  1.2452E+00
        3.85  7.5832E-01 -5.4728E+00 -8.2577E-01  2.9306E+00 -3.9741E+00  1.4993E+00  3.2936E-01 -8.2334E-01  1.2501E+00
        3.86  7.6225E-01 -5.4859E+00 -8.2721E-01  2.9348E+00 -3.9823E+00  1.5025E+00  3.3146E-01 -8.2425E-01  1.2550E+00
        3.87  7.6618E-01 -5.4990E+00 -8.2865E-01  2.9391E+00 -3.9905E+00  1.5057E+00  3.3356E-01 -8.2516E-01  1.2600E+00
        3.88  7.7011E-01 -5.5121E+00 -8.3010E-01  2.9434E+00 -3.9988E+00  1.5089E+00  3.3567E-01 -8.2608E-01  1.2649E+00
        3.89  7.7405E-01 -5.5252E+00 -8.3154E-01  2.9476E+00 -4.0070E+00  1.5121E+00  3.3777E-01 -8.2699E-01  1.2698E+00
        3.90  7.7798E-01 -5.5382E+00 -8.3297E-01  2.9519E+00 -4.0152E+00  1.5153E+00  3.3988E-01 -8.2791E-01  1.2748E+00
        3.91  7.8191E-01 -5.5513E+00 -8.3441E-01  2.9561E+00 -4.0235E+00  1.5185E+00  3.4199E-01 -8.2883E-01  1.2797E+00
        3.92  7.8585E-01 -5.5644E+00 -8.3585E-01  2.9604E+00 -4.0317E+00  1.5216E+00  3.4409E-01 -8.2976E-01  1.2846E+00
        3.93  7.8978E-01 -5.5775E+00 -8.3728E-01  2.9646E+00 -4.0399E+00  1.5248E+00  3.4620E-01 -8.3068E-01  1.2896E+00
        3.94  7.9371E-01 -5.5906E+00 -8.3872E-01  2.9689E+00 -4.0482E+00  1.5280E+00  3.4831E-01 -8.3161E-01  1.2945E+00
        3.95  7.9765E-01 -5.6036E+00 -8.4015E-01  2.9731E+00 -4.0564E+00  1.5312E+00  3.5042E-01 -8.3254E-01  1.2994E+00
        3.96  8.0158E-01 -5.6167E+00 -8.4158E-01  2.9773E+00 -4.0646E+00  1.5344E+00  3.5252E-01 -8.3347E-01  1.3044E+00
        3.97  8.0552E-01 -5.6298E+00 -8.4301E-01  2.9816E+00 -4.0728E+00  1.5375E+00  3.5463E-01 -8.3440E-01  1.3093E+00
        3.98  8.0945E-01 -5.6429E+00 -8.4444E-01  2.9858E+00 -4.0811E+00  1.5407E+00  3.5674E-01 -8.3534E-01  1.3142E+00
        3.99  8.1339E-01 -5.6559E+00 -8.4586E-01  2.9900E+00 -4.0893E+00  1.5439E+00  3.5885E-01 -8.3627E-01  1.3192E+00
        4.00  8.1733E-01 -5.6690E+00 -8.4729E-01  2.9942E+00 -4.0975E+00  1.5471E+00  3.6097E-01 -8.3721E-01  1.3241E+00
        4.01  8.2126E-01 -5.6821E+00 -8.4872E-01  2.9984E+00 -4.1058E+00  1.5502E+00  3.6308E-01 -8.3815E-01  1.3290E+00
        4.02  8.2520E-01 -5.6951E+00 -8.5014E-01  3.0026E+00 -4.1140E+00  1.5534E+00  3.6519E-01 -8.3910E-01  1.3340E+00
        4.03  8.2914E-01 -5.7082E+00 -8.5156E-01  3.0068E+00 -4.1222E+00  1.5566E+00  3.6730E-01 -8.4004E-01  1.3389E+00
        4.04  8.3308E-01 -5.7212E+00 -8.5298E-01  3.0110E+00 -4.1304E+00  1.5597E+00  3.6941E-01 -8.4099E-01  1.3438E+00
        4.05  8.3702E-01 -5.7343E+00 -8.5440E-01  3.0152E+00 -4.1387E+00  1.5629E+00  3.7153E-01 -8.4194E-01  1.3487E+00
        4.06  8.4096E-01 -5.7474E+00 -8.5582E-01  3.0194E+00 -4.1469E+00  1.5660E+00  3.7364E-01 -8.4289E-01  1.3537E+00
        4.07  8.4489E-01 -5.7604E+00 -8.5724E-01  3.0236E+00 -4.1551E+00  1.5692E+00  3.7576E-01 -8.4384E-01  1.3586E+00
        4.08  8.4883E-01 -5.7735E+00 -8.5865E-01  3.0278E+00 -4.1633E+00  1.5723E+00  3.7787E-01 -8.4479E-01  1.3635E+00
        4.09  8.5277E-01 -5.7865E+00 -8.6007E-01  3.0320E+00 -4.1716E+00  1.5755E+00  3.7999E-01 -8.4575E-01  1.3684E+00
        4.10  8.5671E-01 -5.7996E+00 -8.6148E-01  3.0362E+00 -4.1798E+00  1.5786E+00  3.8210E-01 -8.4670E-01  1.3734E+00
        4.11  8.6066E-01 -5.8126E+00 -8.6290E-01  3.0403E+00 -4.1880E+00  1.5818E+00  3.8422E-01 -8.4766E-01  1.3783E+00
        4.12  8.6460E-01 -5.8256E+00 -8.6431E-01  3.0445E+00 -4.1962E+00  1.5849E+00  3.8634E-01 -8.4863E-01  1.3832E+00
        4.13  8.6854E-01 -5.8387E+00 -8.6572E-01  3.0487E+00 -4.2044E+00  1.5880E+00  3.8846E-01 -8.4959E-01  1.3881E+00
        4.14  8.7248E-01 -5.8517E+00 -8.6713E-01  3.0529E+00 -4.2127E+00  1.5912E+00  3.9057E-01 -8.5055E-01  1.3930E+00
        4.15  8.7642E-01 -5.8648E+00 -8.6853E-01  3.0570E+00 -4.2209E+00  1.5943E+00  3.9269E-01 -8.5152E-01  1.3980E+00
        4.16  8.8036E-01 -5.8778E+00 -8.6994E-01  3.0612E+00 -4.2291E+00  1.5974E+00  3.9481E-01 -8.5249E-01  1.4029E+00
        4.17  8.8431E-01 -5.8908E+00 -8.7135E-01  3.0653E+00 -4.2373E+00  1.6006E+00  3.9693E-01 -8.5346E-01  1.4078E+00
        4.18  8.8825E-01 -5.9039E+00 -8.7275E-01  3.0695E+00 -4.2455E+00  1.6037E+00  3.9905E-01 -8.5443E-01  1.4127E+00
        4.19  8.9219E-01 -5.9169E+00 -8.7415E-01  3.0736E+00 -4.2538E+00  1.6068E+00  4.0117E-01 -8.5541E-01  1.4176E+00
        4.20  8.9614E-01 -5.9299E+00 -8.7556E-01  3.0778E+00 -4.2620E+00  1.6099E+00  4.0329E-01 -8.5638E-01  1.4225E+00
        4.21  9.0008E-01 -5.9430E+00 -8.7696E-01  3.0819E+00 -4.2702E+00  1.6130E+00  4.0542E-01 -8.5736E-01  1.4275E+00
        4.22  9.0403E-01 -5.9560E+00 -8.7836E-01  3.0860E+00 -4.2784E+00  1.6162E+00  4.0754E-01 -8.5834E-01  1.4324E+00
        4.23  9.0797E-01 -5.9690E+00 -8.7976E-01  3.0902E+00 -4.2866E+00  1.6193E+00  4.0966E-01 -8.5932E-01  1.4373E+00
        4.24  9.1192E-01 -5.9820E+00 -8.8115E-01  3.0943E+00 -4.2948E+00  1.6224E+00  4.1178E-01 -8.6030E-01  1.4422E+00
        4.25  9.1586E-01 -5.9951E+00 -8.8255E-01  3.0984E+00 -4.3030E+00  1.6255E+00  4.1391E-01 -8.6129E-01  1.4471E+00
        4.26  9.1981E-01 -6.0081E+00 -8.8394E-01  3.1026E+00 -4.3113E+00  1.6286E+00  4.1603E-01 -8.6227E-01  1.4520E+00
        4.27  9.2375E-01 -6.0211E+00 -8.8534E-01  3.1067E+00 -4.3195E+00  1.6317E+00  4.1816E-01 -8.6326E-01  1.4570E+00
        4.28  9.2770E-01 -6.0341E+00 -8.8673E-01  3.1108E+00 -4.3277E+00  1.6348E+00  4.2028E-01 -8.6425E-01  1.4619E+00
        4.29  9.3165E-01 -6.0471E+00 -8.8812E-01  3.1149E+00 -4.3359E+00  1.6379E+00  4.2241E-01 -8.6524E-01  1.4668E+00
        4.30  9.3559E-01 -6.0601E+00 -8.8951E-01  3.1190E+00 -4.3441E+00  1.6410E+00  4.2453E-01 -8.6623E-01  1.4717E+00
        4.31  9.3954E-01 -6.0732E+00 -8.9090E-01  3.1231E+00 -4.3523E+00  1.6441E+00  4.2666E-01 -8.6723E-01  1.4766E+00
        4.32  9.4349E-01 -6.0862E+00 -8.9229E-01  3.1272E+00 -4.3605E+00  1.6472E+00  4.2879E-01 -8.6822E-01  1.4815E+00
        4.33  9.4744E-01 -6.0992E+00 -8.9368E-01  3.1313E+00 -4.3688E+00  1.6503E+00  4.3091E-01 -8.6922E-01  1.4864E+00
        4.34  9.5139E-01 -6.1122E+00 -8.9507E-01  3.1354E+00 -4.3770E+00  1.6534E+00  4.3304E-01 -8.7022E-01  1.4913E+00
        4.35  9.5533E-01 -6.1252E+00 -8.9645E-01  3.1395E+00 -4.3852E+00  1.6565E+00  4.3517E-01 -8.7122E-01  1.4962E+00
        4.36  9.5928E-01 -6.1382E+00 -8.9784E-01  3.1436E+00 -4.3934E+00  1.6596E+00  4.3730E-01 -8.7222E-01  1.5011E+00
        4.37  9.6323E-01 -6.1512E+00 -8.9922E-01  3.1477E+00 -4.4016E+00  1.6626E+00  4.3943E-01 -8.7323E-01  1.5061E+00
        4.38  9.6718E-01 -6.1642E+00 -9.0060E-01  3.1518E+00 -4.4098E+00  1.6657E+00  4.4156E-01 -8.7424E-01  1.5110E+00
        4.39  9.7113E-01 -6.1772E+00 -9.0198E-01  3.1559E+00 -4.4180E+00  1.6688E+00  4.4369E-01 -8.7524E-01  1.5159E+00
        4.40  9.7508E-01 -6.1902E+00 -9.0336E-01  3.1600E+00 -4.4262E+00  1.6719E+00  4.4582E-01 -8.7625E-01  1.5208E+00
        4.41  9.7903E-01 -6.2032E+00 -9.0474E-01  3.1640E+00 -4.4344E+00  1.6749E+00  4.4795E-01 -8.7726E-01  1.5257E+00
        4.42  9.8298E-01 -6.2162E+00 -9.0612E-01  3.1681E+00 -4.4426E+00  1.6780E+00  4.5008E-01 -8.7828E-01  1.5306E+00
        4.43  9.8694E-01 -6.2292E+00 -9.0750E-01  3.1722E+00 -4.4508E+00  1.6811E+00  4.5221E-01 -8.7929E-01  1.5355E+00
        4.44  9.9089E-01 -6.2422E+00 -9.0887E-01  3.1762E+00 -4.4590E+00  1.6842E+00  4.5434E-01 -8.8031E-01  1.5404E+00
        4.45  9.9484E-01 -6.2552E+00 -9.1025E-01  3.1803E+00 -4.4673E+00  1.6872E+00  4.5648E-01 -8.8132E-01  1.5453E+00
        4.46  9.9879E-01 -6.2681E+00 -9.1162E-01  3.1844E+00 -4.4755E+00  1.6903E+00  4.5861E-01 -8.8234E-01  1.5502E+00
        4.47  1.0027E+00 -6.2811E+00 -9.1299E-01  3.1884E+00 -4.4837E+00  1.6934E+00  4.6074E-01 -8.8336E-01  1.5551E+00
        4.48  1.0067E+00 -6.2941E+00 -9.1436E-01  3.1925E+00 -4.4919E+00  1.6964E+00  4.6288E-01 -8.8438E-01  1.5600E+00
        4.49  1.0106E+00 -6.3071E+00 -9.1573E-01  3.1965E+00 -4.5001E+00  1.6995E+00  4.6501E-01 -8.8541E-01  1.5649E+00
        4.50  1.0146E+00 -6.3201E+00 -9.1710E-01  3.2006E+00 -4.5083E+00  1.7025E+00  4.6715E-01 -8.8643E-01  1.5698E+00
        4.51  1.0186E+00 -6.3331E+00 -9.1847E-01  3.2046E+00 -4.5165E+00  1.7056E+00  4.6928E-01 -8.8746E-01  1.5747E+00
        4.52  1.0225E+00 -6.3460E+00 -9.1984E-01  3.2086E+00 -4.5247E+00  1.7086E+00  4.7142E-01 -8.8849E-01  1.5796E+00
        4.53  1.0265E+00 -6.3590E+00 -9.2120E-01  3.2127E+00 -4.5329E+00  1.7117E+00  4.7356E-01 -8.8952E-01  1.5845E+00
        4.54  1.0304E+00 -6.3720E+00 -9.2257E-01  3.2167E+00 -4.5411E+00  1.7147E+00  4.7569E-01 -8.9055E-01  1.5894E+00
        4.56  1.0344E+00 -6.3850E+00 -9.2393E-01  3.2207E+00 -4.5493E+00  1.7178E+00  4.7783E-01 -8.9158E-01  1.5943E+00
        4.57  1.0383E+00 -6.3979E+00 -9.2530E-01  3.2248E+00 -4.5575E+00  1.7208E+00  4.7997E-01 -8.9262E-01  1.5992E+00
        4.58  1.0423E+00 -6.4109E+00 -9.2666E-01  3.2288E+00 -4.5657E+00  1.7239E+00  4.8211E-01 -8.9365E-01  1.6041E+00
        4.59  1.0462E+00 -6.4239E+00 -9.2802E-01  3.2328E+00 -4.5739E+00  1.7269E+00  4.8424E-01 -8.9469E-01  1.6090E+00
        4.60  1.0502E+00 -6.4369E+00 -9.2938E-01  3.2368E+00 -4.5821E+00  1.7299E+00  4.8638E-01 -8.9573E-01  1.6139E+00
        4.61  1.0542E+00 -6.4498E+00 -9.3074E-01  3.2409E+00 -4.5903E+00  1.7330E+00  4.8852E-01 -8.9677E-01  1.6188E+00
